Año,Mes,Día,HR,CEL
2030,10,4,4,6377.228926
2030,10,4,5,6301.098865
2030,10,4,6,6538.617553
2030,10,4,7,6817.592009
2030,10,4,8,7385.716861
2030,10,4,9,7626.158521
2030,10,4,10,8037.775318
2030,10,4,11,8348.474238
2030,10,4,12,8515.114964
2030,10,4,13,8430.762086
2030,10,4,14,8466.043654
2030,10,4,15,8401.183223
2030,10,4,16,8328.693821
2030,10,4,17,8413.101905
2030,10,4,18,8323.992298
2030,10,4,19,8576.185528
2030,10,4,20,8942.473135
2030,10,4,21,9270.221978
2030,10,4,22,9175.409666
2030,10,4,23,8524.085309
2030,10,4,24,7777.060856
2030,10,5,1,6937.186168
2030,10,5,2,6228.691527
2030,10,5,3,5947.725153
2030,10,5,4,5870.274607
2030,10,5,5,5795.891764
2030,10,5,6,5776.244141
2030,10,5,7,5914.845824
2030,10,5,8,6205.485309
2030,10,5,9,6446.153765
2030,10,5,10,6798.46512
2030,10,5,11,7081.162299
2030,10,5,12,7273.090684
2030,10,5,13,7309.633054
2030,10,5,14,7263.762241
2030,10,5,15,7210.665317
2030,10,5,16,7170.048095
2030,10,5,17,7262.27912
2030,10,5,18,7310.61633
2030,10,5,19,7676.22206
2030,10,5,20,8616.975831
2030,10,5,21,9170.433601
2030,10,5,22,8951.531513
2030,10,5,23,8281.763636
2030,10,5,24,7135.245483
2030,10,6,1,6247.493144
2030,10,6,2,5798.4074
2030,10,6,3,5609.704877
2030,10,6,4,5589.429091
2030,10,6,5,5759.661238
2030,10,6,6,6389.562405
2030,10,6,7,7616.486901
2030,10,6,8,8416.159164
2030,10,6,9,8652.778132
2030,10,6,10,8934.876989
2030,10,6,11,9170.054614
2030,10,6,12,9431.08838
2030,10,6,13,9350.602956
2030,10,6,14,9233.561735
2030,10,6,15,9267.686945
2030,10,6,16,9348.685642
2030,10,6,17,9435.469107
2030,10,6,18,9462.37119
2030,10,6,19,9467.232366
2030,10,6,20,10202.16058
2030,10,6,21,10605.31583
2030,10,6,22,10202.0069
2030,10,6,23,9310.451261
2030,10,6,24,8177.231958
2030,10,7,1,7146.713559
2030,10,7,2,6623.808976
2030,10,7,3,6407.879098
2030,10,7,4,6276.464733
2030,10,7,5,6393.690972
2030,10,7,6,7002.427077
2030,10,7,7,7911.796576
2030,10,7,8,8629.325722
2030,10,7,9,8802.731509
2030,10,7,10,9107.448707
2030,10,7,11,9273.403078
2030,10,7,12,9286.455737
2030,10,7,13,9315.727233
2030,10,7,14,9246.354772
2030,10,7,15,9199.72151
2030,10,7,16,9372.849771
2030,10,7,17,9451.05829
2030,10,7,18,9523.652137
2030,10,7,19,9450.313745
2030,10,7,20,10208.56307
2030,10,7,21,10697.3872
2030,10,7,22,10283.37563
2030,10,7,23,9223.606621
2030,10,7,24,8134.043894
2030,10,8,1,7011.722695
2030,10,8,2,6572.165331
2030,10,8,3,6318.679966
2030,10,8,4,6187.823636
2030,10,8,5,6294.818728
2030,10,8,6,6894.773982
2030,10,8,7,7936.720171
2030,10,8,8,8607.583229
2030,10,8,9,8690.353016
2030,10,8,10,8899.416373
2030,10,8,11,9100.625455
2030,10,8,12,9357.323255
2030,10,8,13,9268.515046
2030,10,8,14,9117.800712
2030,10,8,15,9086.38063
2030,10,8,16,9102.994867
2030,10,8,17,9217.988964
2030,10,8,18,9301.643552
2030,10,8,19,9413.50131
2030,10,8,20,10106.11283
2030,10,8,21,10609.70252
2030,10,8,22,10161.22107
2030,10,8,23,9258.96876
2030,10,8,24,8046.047373
2030,10,9,1,7082.096337
2030,10,9,2,6679.931825
2030,10,9,3,6360.144685
2030,10,9,4,6232.353075
2030,10,9,5,6412.127031
2030,10,9,6,7008.996677
2030,10,9,7,7990.718307
2030,10,9,8,8741.120814
2030,10,9,9,8724.884071
2030,10,9,10,9080.900245
2030,10,9,11,9202.529592
2030,10,9,12,9385.0042
2030,10,9,13,9358.396056
2030,10,9,14,9175.742398
2030,10,9,15,9214.24386
2030,10,9,16,9379.972929
2030,10,9,17,9408.446166
2030,10,9,18,9556.055495
2030,10,9,19,9679.681237
2030,10,9,20,10426.26404
2030,10,9,21,10594.1954
2030,10,9,22,10097.93328
2030,10,9,23,9270.010104
2030,10,9,24,8157.6664
2030,10,10,1,7225.988911
2030,10,10,2,6539.711243
2030,10,10,3,6180.657208
2030,10,10,4,6225.028487
2030,10,10,5,6238.152764
2030,10,10,6,6828.140968
2030,10,10,7,7745.482615
2030,10,10,8,8415.750336
2030,10,10,9,8640.750528
2030,10,10,10,8868.048514
2030,10,10,11,9146.652935
2030,10,10,12,9245.531147
2030,10,10,13,9244.686634
2030,10,10,14,9102.323434
2030,10,10,15,9139.96397
2030,10,10,16,9101.511747
2030,10,10,17,9124.813457
2030,10,10,18,9312.847531
2030,10,10,19,9492.354405
2030,10,10,20,9836.190784
2030,10,10,21,9993.335954
2030,10,10,22,9593.567712
2030,10,10,23,8819.168189
2030,10,10,24,7901.890701
2030,10,11,1,7123.892297
2030,10,11,2,6562.387774
2030,10,11,3,6207.472751
2030,10,11,4,6099.674924
2030,10,11,5,6099.122857
2030,10,11,6,6258.280834
2030,10,11,7,6749.790701
2030,10,11,8,7146.455431
2030,10,11,9,7561.004152
2030,10,11,10,8038.749642
2030,10,11,11,8332.580672
2030,10,11,12,8304.226801
2030,10,11,13,8457.274738
2030,10,11,14,8398.339331
2030,10,11,15,8374.388569
2030,10,11,16,8064.219335
2030,10,11,17,8181.590304
2030,10,11,18,8052.870624
2030,10,11,19,8099.475537
2030,10,11,20,8881.874066
2030,10,11,21,9334.039449
2030,10,11,22,8999.419608
2030,10,11,23,8404.58515
2030,10,11,24,7632.92955
2030,10,12,1,6717.755886
2030,10,12,2,6091.917634
2030,10,12,3,5798.759529
2030,10,12,4,5506.59216
2030,10,12,5,5468.196635
2030,10,12,6,5534.752062
2030,10,12,7,5742.545664
2030,10,12,8,5921.184151
2030,10,12,9,6240.252112
2030,10,12,10,6714.886628
2030,10,12,11,6849.295584
2030,10,12,12,7168.969326
2030,10,12,13,7150.243805
2030,10,12,14,7062.477064
2030,10,12,15,7130.840883
2030,10,12,16,7113.473148
2030,10,12,17,7343.974615
2030,10,12,18,7392.19992
2030,10,12,19,7458.764298
2030,10,12,20,8397.239673
2030,10,12,21,9282.186915
2030,10,12,22,8942.464182
2030,10,12,23,8149.16755
2030,10,12,24,7254.565101
2030,10,13,1,6252.933243
2030,10,13,2,5738.018713
2030,10,13,3,5510.097041
2030,10,13,4,5443.331232
2030,10,13,5,5635.171586
2030,10,13,6,6313.447264
2030,10,13,7,7546.623548
2030,10,13,8,8118.030962
2030,10,13,9,8337.74623
2030,10,13,10,8571.691403
2030,10,13,11,9081.446343
2030,10,13,12,9125.034284
2030,10,13,13,9193.274261
2030,10,13,14,9159.380321
2030,10,13,15,9108.949732
2030,10,13,16,9134.846158
2030,10,13,17,9311.355457
2030,10,13,18,9336.41483
2030,10,13,19,9505.863638
2030,10,13,20,10229.17158
2030,10,13,21,10699.66112
2030,10,13,22,10159.94236
2030,10,13,23,9232.78884
2030,10,13,24,8147.324839
2030,10,14,1,7203.958447
2030,10,14,2,6625.845656
2030,10,14,3,6304.136726
2030,10,14,4,6221.431098
2030,10,14,5,6504.235706
2030,10,14,6,7006.203515
2030,10,14,7,7977.855142
2030,10,14,8,8701.506265
2030,10,14,9,8820.215625
2030,10,14,10,9271.057539
2030,10,14,11,9291.545199
2030,10,14,12,9388.45835
2030,10,14,13,9400.487446
2030,10,14,14,9301.580885
2030,10,14,15,9299.215948
2030,10,14,16,9418.341596
2030,10,14,17,9508.215146
2030,10,14,18,9461.656487
2030,10,14,19,9661.219812
2030,10,14,20,10151.04662
2030,10,14,21,10446.3936
2030,10,14,22,10036.70008
2030,10,14,23,9100.353898
2030,10,14,24,8039.419583
2030,10,15,1,6960.671403
2030,10,15,2,6453.169494
2030,10,15,3,6140.087732
2030,10,15,4,6166.294509
2030,10,15,5,6366.682951
2030,10,15,6,6913.985919
2030,10,15,7,7980.645319
2030,10,15,8,8670.208533
2030,10,15,9,8650.25802
2030,10,15,10,8878.852617
2030,10,15,11,9309.960369
2030,10,15,12,9229.916599
2030,10,15,13,9246.730774
2030,10,15,14,9111.557877
2030,10,15,15,9038.255295
2030,10,15,16,9218.966273
2030,10,15,17,9453.341162
2030,10,15,18,9426.083965
2030,10,15,19,9387.143834
2030,10,15,20,10208.51532
2030,10,15,21,10552.73367
2030,10,15,22,10119.57879
2030,10,15,23,9250.198353
2030,10,15,24,8243.054776
2030,10,16,1,7306.663828
2030,10,16,2,6704.903165
2030,10,16,3,6168.053664
2030,10,16,4,6163.077599
2030,10,16,5,6429.699179
2030,10,16,6,7035.331772
2030,10,16,7,8023.824431
2030,10,16,8,8709.247142
2030,10,16,9,8745.110618
2030,10,16,10,8926.034962
2030,10,16,11,9154.129715
2030,10,16,12,9327.868234
2030,10,16,13,9258.653933
2030,10,16,14,9202.025271
2030,10,16,15,9177.092725
2030,10,16,16,9358.454246
2030,10,16,17,9351.031181
2030,10,16,18,9608.216889
2030,10,16,19,9945.841766
2030,10,16,20,10444.22711
2030,10,16,21,10649.81393
2030,10,16,22,10069.76294
2030,10,16,23,9186.653931
2030,10,16,24,8194.446009
2030,10,17,1,7176.916109
2030,10,17,2,6645.614137
2030,10,17,3,6381.643971
2030,10,17,4,6265.527835
2030,10,17,5,6374.379066
2030,10,17,6,7039.211163
2030,10,17,7,7974.117498
2030,10,17,8,8612.803993
2030,10,17,9,8834.685752
2030,10,17,10,9045.553026
2030,10,17,11,9249.16733
2030,10,17,12,9391.73942
2030,10,17,13,9393.913371
2030,10,17,14,9220.604569
2030,10,17,15,9258.458471
2030,10,17,16,9314.390335
2030,10,17,17,9321.255364
2030,10,17,18,9303.211721
2030,10,17,19,9427.770008
2030,10,17,20,9994.165547
2030,10,17,21,10293.89922
2030,10,17,22,9850.164051
2030,10,17,23,9116.463814
2030,10,17,24,8444.871132
2030,10,18,1,7416.277508
2030,10,18,2,6890.279857
2030,10,18,3,6421.445029
2030,10,18,4,6343.36632
2030,10,18,5,6290.818479
2030,10,18,6,6506.724484
2030,10,18,7,6982.337801
2030,10,18,8,7445.472908
2030,10,18,9,7654.342295
2030,10,18,10,8117.3461
2030,10,18,11,8621.981737
2030,10,18,12,8749.595791
2030,10,18,13,8751.772726
2030,10,18,14,8773.240678
2030,10,18,15,8755.896817
2030,10,18,16,8613.448569
2030,10,18,17,8531.151769
2030,10,18,18,8622.987394
2030,10,18,19,8797.036264
2030,10,18,20,9224.392943
2030,10,18,21,9604.81347
2030,10,18,22,9265.438391
2030,10,18,23,8768.479472
2030,10,18,24,7859.802295
2030,10,19,1,6984.240195
2030,10,19,2,6243.204925
2030,10,19,3,5951.844768
2030,10,19,4,5732.711408
2030,10,19,5,5719.163381
2030,10,19,6,5741.402735
2030,10,19,7,5931.933048
2030,10,19,8,6297.744684
2030,10,19,9,6477.120256
2030,10,19,10,6887.850761
2030,10,19,11,7224.878809
2030,10,19,12,7434.910521
2030,10,19,13,7394.248536
2030,10,19,14,7394.536507
2030,10,19,15,7358.690935
2030,10,19,16,7439.928364
2030,10,19,17,7502.201539
2030,10,19,18,7676.319044
2030,10,19,19,7987.761017
2030,10,19,20,8795.138347
2030,10,19,21,9440.288504
2030,10,19,22,9034.86978
2030,10,19,23,8282.426117
2030,10,19,24,7301.90113
2030,10,20,1,6284.444341
2030,10,20,2,5758.657072
2030,10,20,3,5534.065708
2030,10,20,4,5548.756663
2030,10,20,5,5716.550761
2030,10,20,6,6428.214566
2030,10,20,7,7562.614099
2030,10,20,8,8418.534545
2030,10,20,9,8476.233023
2030,10,20,10,8843.312921
2030,10,20,11,9282.956824
2030,10,20,12,9378.200346
2030,10,20,13,9498.910576
2030,10,20,14,9394.283405
2030,10,20,15,9415.509641
2030,10,20,16,9423.850331
2030,10,20,17,9510.784496
2030,10,20,18,9575.616577
2030,10,20,19,9924.979596
2030,10,20,20,10423.77973
2030,10,20,21,10604.63246
2030,10,20,22,10092.48871
2030,10,20,23,9151.021726
2030,10,20,24,8187.051293
2030,10,21,1,7102.53625
2030,10,21,2,6576.587837
2030,10,21,3,6332.102658
2030,10,21,4,6330.453917
2030,10,21,5,6380.407042
2030,10,21,6,6934.043861
2030,10,21,7,8060.035561
2030,10,21,8,8695.446955
2030,10,21,9,8812.755258
2030,10,21,10,9066.061575
2030,10,21,11,9394.044673
2030,10,21,12,9469.612223
2030,10,21,13,9520.766467
2030,10,21,14,9356.083342
2030,10,21,15,9362.751418
2030,10,21,16,9426.582318
2030,10,21,17,9437.466993
2030,10,21,18,9582.617386
2030,10,21,19,9840.325319
2030,10,21,20,10449.99248
2030,10,21,21,10809.85373
2030,10,21,22,10364.19527
2030,10,21,23,9327.149054
2030,10,21,24,8196.739326
2030,10,22,1,7048.111381
2030,10,22,2,6593.327408
2030,10,22,3,6439.898993
2030,10,22,4,6335.81046
2030,10,22,5,6476.25933
2030,10,22,6,7007.353904
2030,10,22,7,8086.230401
2030,10,22,8,8812.750781
2030,10,22,9,8838.694954
2030,10,22,10,9107.887376
2030,10,22,11,9425.33196
2030,10,22,12,9549.842501
2030,10,22,13,9550.584062
2030,10,22,14,9302.028507
2030,10,22,15,8968.463561
2030,10,22,16,9118.267731
2030,10,22,17,9373.03628
2030,10,22,18,9457.510015
2030,10,22,19,9639.332588
2030,10,22,20,10356.9617
2030,10,22,21,10734.33094
2030,10,22,22,10344.45216
2030,10,22,23,9245.665434
2030,10,22,24,8112.860927
2030,10,23,1,7208.921084
2030,10,23,2,6608.169063
2030,10,23,3,6394.263928
2030,10,23,4,6328.723112
2030,10,23,5,6485.277421
2030,10,23,6,6892.604507
2030,10,23,7,7948.961141
2030,10,23,8,8645.616179
2030,10,23,9,8729.470705
2030,10,23,10,9020.712988
2030,10,23,11,9305.029066
2030,10,23,12,9222.677059
2030,10,23,13,9169.330959
2030,10,23,14,9177.680602
2030,10,23,15,9148.143517
2030,10,23,16,9240.441685
2030,10,23,17,9199.734938
2030,10,23,18,9346.816074
2030,10,23,19,9569.4006
2030,10,23,20,10164.12763
2030,10,23,21,10666.82655
2030,10,23,22,10066.46844
2030,10,23,23,9104.845039
2030,10,23,24,8053.64501
2030,10,24,1,6924.155891
2030,10,24,2,6487.481214
2030,10,24,3,6355.525226
2030,10,24,4,6152.846452
2030,10,24,5,6304.682825
2030,10,24,6,6938.141095
2030,10,24,7,8033.897419
2030,10,24,8,8743.731942
2030,10,24,9,8693.948913
2030,10,24,10,8901.970802
2030,10,24,11,9138.003386
2030,10,24,12,9374.935689
2030,10,24,13,9263.025708
2030,10,24,14,9122.633538
2030,10,24,15,9075.281096
2030,10,24,16,9158.347806
2030,10,24,17,9086.829744
2030,10,24,18,9251.054803
2030,10,24,19,9362.027762
2030,10,24,20,9951.778726
2030,10,24,21,10235.74118
2030,10,24,22,9813.760444
2030,10,24,23,8949.547055
2030,10,24,24,8112.264098
2030,10,25,1,7240.541103
2030,10,25,2,6593.131947
2030,10,25,3,6351.69955
2030,10,25,4,6269.45348
2030,10,25,5,6250.265416
2030,10,25,6,6439.397656
2030,10,25,7,6825.895397
2030,10,25,8,7346.860285
2030,10,25,9,7523.439712
2030,10,25,10,8135.726952
2030,10,25,11,8349.021829
2030,10,25,12,8479.934857
2030,10,25,13,8523.134858
2030,10,25,14,8464.518755
2030,10,25,15,8382.10408
2030,10,25,16,8192.246693
2030,10,25,17,8091.334785
2030,10,25,18,8033.616909
2030,10,25,19,8059.734162
2030,10,25,20,9020.971116
2030,10,25,21,9450.160062
2030,10,25,22,9135.020731
2030,10,25,23,8484.221584
2030,10,25,24,7593.993895
2030,10,26,1,6726.397975
2030,10,26,2,5159.758954
2030,10,26,3,5625.662602
2030,10,26,4,5630.995272
2030,10,26,5,5594.332045
2030,10,26,6,5682.600123
2030,10,26,7,5805.391795
2030,10,26,8,6148.018102
2030,10,26,9,6676.691041
2030,10,26,10,7039.311132
2030,10,26,11,7068.421484
2030,10,26,12,7151.347939
2030,10,26,13,7088.557014
2030,10,26,14,7051.940041
2030,10,26,15,7062.679986
2030,10,26,16,7016.140724
2030,10,26,17,7053.820054
2030,10,26,18,7530.741919
2030,10,26,19,8773.88973
2030,10,26,20,9355.568576
2030,10,26,21,9125.092475
2030,10,26,22,8600.797279
2030,10,26,23,7587.985315
2030,10,26,24,6755.391945
2030,10,27,1,5924.339887
2030,10,27,2,5566.398938
2030,10,27,3,5496.550506
2030,10,27,4,5412.941001
2030,10,27,5,5571.677894
2030,10,27,6,6272.151149
2030,10,27,7,7347.774926
2030,10,27,8,7850.737949
2030,10,27,9,8351.112224
2030,10,27,10,8720.06915
2030,10,27,11,8906.499245
2030,10,27,12,9064.867916
2030,10,27,13,9001.054921
2030,10,27,14,9011.857532
2030,10,27,15,9042.380878
2030,10,27,16,9191.807552
2030,10,27,17,9310.985423
2030,10,27,18,9570.670354
2030,10,27,19,10293.42772
2030,10,27,20,10809.41506
2030,10,27,21,10547.96202
2030,10,27,22,9825.210616
2030,10,27,23,8815.942326
2030,10,27,24,7745.479631
2030,10,28,1,6984.738547
2030,10,28,2,6392.965824
2030,10,28,3,6260.025068
2030,10,28,4,6209.017047
2030,10,28,5,6362.67375
2030,10,28,6,6931.268605
2030,10,28,7,7774.381092
2030,10,28,8,8287.840851
2030,10,28,9,8591.486741
2030,10,28,10,8885.083516
2030,10,28,11,9127.963224
2030,10,28,12,9311.16298
2030,10,28,13,9335.286823
2030,10,28,14,9236.068418
2030,10,28,15,9167.879171
2030,10,28,16,9313.151914
2030,10,28,17,9378.703175
2030,10,28,18,9540.998982
2030,10,28,19,10393.72938
2030,10,28,20,10824.53722
2030,10,28,21,10539.53926
2030,10,28,22,9935.815033
2030,10,28,23,8921.818363
2030,10,28,24,7861.139192
2030,10,29,1,7110.500938
2030,10,29,2,6681.878981
2030,10,29,3,6417.605924
2030,10,29,4,6306.498678
2030,10,29,5,6438.156251
2030,10,29,6,7018.463882
2030,10,29,7,7761.698469
2030,10,29,8,8367.448936
2030,10,29,9,8518.343811
2030,10,29,10,8725.704711
2030,10,29,11,9053.834033
2030,10,29,12,9238.821293
2030,10,29,13,9293.017875
2030,10,29,14,9135.022223
2030,10,29,15,9167.030182
2030,10,29,16,9247.102301
2030,10,29,17,9357.532145
2030,10,29,18,9647.577785
2030,10,29,19,10223.85085
2030,10,29,20,10756.13013
2030,10,29,21,10543.80659
2030,10,29,22,9728.05724
2030,10,29,23,9120.94451
2030,10,29,24,7793.006645
2030,10,30,1,7260.457299
2030,10,30,2,6549.247084
2030,10,30,3,6286.633213
2030,10,30,4,6321.064299
2030,10,30,5,6527.694084
2030,10,30,6,7117.08695
2030,10,30,7,7868.832323
2030,10,30,8,8317.813622
2030,10,30,9,8564.523482
2030,10,30,10,8884.659767
2030,10,30,11,9072.92362
2030,10,30,12,9144.995242
2030,10,30,13,9192.772924
2030,10,30,14,9095.52704
2030,10,30,15,9166.548242
2030,10,30,16,9299.293536
2030,10,30,17,9353.209608
2030,10,30,18,9539.718783
2030,10,30,19,10284.62151
2030,10,30,20,10643.33684
2030,10,30,21,10376.69288
2030,10,30,22,9815.353979
2030,10,30,23,8947.907266
2030,10,30,24,8039.273359
2030,10,31,1,7158.372621
2030,10,31,2,6644.348858
2030,10,31,3,6285.620095
2030,10,31,4,6223.479714
2030,10,31,5,6341.989136
2030,10,31,6,6878.422349
2030,10,31,7,7588.076332
2030,10,31,8,8090.247063
2030,10,31,9,8756.047516
2030,10,31,10,8852.823397
2030,10,31,11,9196.7493
2030,10,31,12,9217.569692
2030,10,31,13,9261.987225
2030,10,31,14,9222.002642
2030,10,31,15,9067.298503
2030,10,31,16,9017.46922
2030,10,31,17,9052.121133
2030,10,31,18,9329.687071
2030,10,31,19,9843.366165
2030,10,31,20,10000.81721
2030,10,31,21,9756.854257
2030,10,31,22,9353.297641
2030,10,31,23,8759.248013
2030,10,31,24,7905.731298
2030,11,1,1,7080.750486
2030,11,1,2,6478.316899
2030,11,1,3,6105.735726
2030,11,1,4,6162.133117
2030,11,1,5,6154.332557
2030,11,1,6,6274.243036
2030,11,1,7,6566.990821
2030,11,1,8,6842.546936
2030,11,1,9,7310.576044
2030,11,1,10,7776.738568
2030,11,1,11,7987.214919
2030,11,1,12,8041.783027
2030,11,1,13,8116.098727
2030,11,1,14,8101.60025
2030,11,1,15,8011.499905
2030,11,1,16,7931.71128
2030,11,1,17,8026.016287
2030,11,1,18,8213.305817
2030,11,1,19,8827.667039
2030,11,1,20,8955.460142
2030,11,1,21,8590.328892
2030,11,1,22,8257.057885
2030,11,1,23,7891.805777
2030,11,1,24,7206.850086
2030,11,2,1,6397.491283
2030,11,2,2,5831.635874
2030,11,2,3,5499.161635
2030,11,2,4,5393.339313
2030,11,2,5,5351.85072
2030,11,2,6,5358.48597
2030,11,2,7,5316.772074
2030,11,2,8,5558.568537
2030,11,2,9,5896.55002
2030,11,2,10,6244.398583
2030,11,2,11,6524.544317
2030,11,2,12,6472.335176
2030,11,2,13,6529.230919
2030,11,2,14,6565.888179
2030,11,2,15,6522.427065
2030,11,2,16,6524.110123
2030,11,2,17,6557.05958
2030,11,2,18,6776.915104
2030,11,2,19,8104.799255
2030,11,2,20,8775.466851
2030,11,2,21,8651.432282
2030,11,2,22,8271.710046
2030,11,2,23,7568.630139
2030,11,2,24,6490.146057
2030,11,3,1,5579.086039
2030,11,3,2,5356.361258
2030,11,3,3,5228.019769
2030,11,3,4,5187.197485
2030,11,3,5,5352.766853
2030,11,3,6,6059.664976
2030,11,3,7,7102.706347
2030,11,3,8,7655.731416
2030,11,3,9,8223.307185
2030,11,3,10,8522.917016
2030,11,3,11,8808.908692
2030,11,3,12,9025.433908
2030,11,3,13,9039.105777
2030,11,3,14,8955.09906
2030,11,3,15,8928.699805
2030,11,3,16,9022.446777
2030,11,3,17,9124.001769
2030,11,3,18,9465.814896
2030,11,3,19,10353.38222
2030,11,3,20,10843.74916
2030,11,3,21,10536.00603
2030,11,3,22,9913.405582
2030,11,3,23,8993.184234
2030,11,3,24,7780.403101
2030,11,4,1,7021.788222
2030,11,4,2,6432.735548
2030,11,4,3,6306.228613
2030,11,4,4,6206.088107
2030,11,4,5,6415.260385
2030,11,4,6,6829.667359
2030,11,4,7,7877.965304
2030,11,4,8,8352.005976
2030,11,4,9,8674.468403
2030,11,4,10,8856.147736
2030,11,4,11,9276.621481
2030,11,4,12,9455.109269
2030,11,4,13,9388.432985
2030,11,4,14,9328.753033
2030,11,4,15,9413.105911
2030,11,4,16,9492.873647
2030,11,4,17,9638.429883
2030,11,4,18,9658.432619
2030,11,4,19,10605.31434
2030,11,4,20,10789.17918
2030,11,4,21,10698.57788
2030,11,4,22,10127.74043
2030,11,4,23,9074.014326
2030,11,4,24,7948.616472
2030,11,5,1,7055.092792
2030,11,5,2,6521.478106
2030,11,5,3,6345.658145
2030,11,5,4,6355.783355
2030,11,5,5,6535.076863
2030,11,5,6,7126.709331
2030,11,5,7,7915.949017
2030,11,5,8,8418.97023
2030,11,5,9,8623.643907
2030,11,5,10,8983.934871
2030,11,5,11,9332.801028
2030,11,5,12,9566.516422
2030,11,5,13,9507.457172
2030,11,5,14,9494.599976
2030,11,5,15,9454.011103
2030,11,5,16,9505.741288
2030,11,5,17,9633.816392
2030,11,5,18,9808.224852
2030,11,5,19,10553.17085
2030,11,5,20,10977.38373
2030,11,5,21,10657.51303
2030,11,5,22,10108.08535
2030,11,5,23,9267.803327
2030,11,5,24,8155.294003
2030,11,6,1,7179.428761
2030,11,6,2,6720.910129
2030,11,6,3,6467.735114
2030,11,6,4,6412.312048
2030,11,6,5,6595.273072
2030,11,6,6,7212.582632
2030,11,6,7,8040.293938
2030,11,6,8,8513.366254
2030,11,6,9,8863.530515
2030,11,6,10,9101.575906
2030,11,6,11,9392.809236
2030,11,6,12,9628.688136
2030,11,6,13,9541.416763
2030,11,6,14,9388.858226
2030,11,6,15,9378.553967
2030,11,6,16,9526.175233
2030,11,6,17,9568.678436
2030,11,6,18,9910.360261
2030,11,6,19,10523.01604
2030,11,6,20,10978.11596
2030,11,6,21,10799.59274
2030,11,6,22,10262.93273
2030,11,6,23,9242.402269
2030,11,6,24,8139.919679
2030,11,7,1,7393.815835
2030,11,7,2,6745.878485
2030,11,7,3,6488.880778
2030,11,7,4,6446.507386
2030,11,7,5,6562.155011
2030,11,7,6,7155.727175
2030,11,7,7,7914.204783
2030,11,7,8,8420.077348
2030,11,7,9,8606.135917
2030,11,7,10,9014.401517
2030,11,7,11,9307.300002
2030,11,7,12,9547.314929
2030,11,7,13,9519.441506
2030,11,7,14,9413.522199
2030,11,7,15,9444.494659
2030,11,7,16,9443.42335
2030,11,7,17,9449.636344
2030,11,7,18,9716.547386
2030,11,7,19,10269.15766
2030,11,7,20,10726.69301
2030,11,7,21,10511.2212
2030,11,7,22,9911.174933
2030,11,7,23,9111.865244
2030,11,7,24,8390.434326
2030,11,8,1,7461.318728
2030,11,8,2,7032.746009
2030,11,8,3,6612.421472
2030,11,8,4,6498.507636
2030,11,8,5,6521.721314
2030,11,8,6,6679.081343
2030,11,8,7,7035.794315
2030,11,8,8,7412.105671
2030,11,8,9,7660.677639
2030,11,8,10,8292.011196
2030,11,8,11,8615.007786
2030,11,8,12,8731.325352
2030,11,8,13,8807.353952
2030,11,8,14,8640.076111
2030,11,8,15,8640.332748
2030,11,8,16,8534.405981
2030,11,8,17,8577.085248
2030,11,8,18,8800.194984
2030,11,8,19,9546.286891
2030,11,8,20,9706.920529
2030,11,8,21,9480.264135
2030,11,8,22,8974.403506
2030,11,8,23,8391.392237
2030,11,8,24,7670.180655
2030,11,9,1,6878.462635
2030,11,9,2,6246.063737
2030,11,9,3,5938.718998
2030,11,9,4,5830.40193
2030,11,9,5,5692.165805
2030,11,9,6,5760.07305
2030,11,9,7,6010.113218
2030,11,9,8,6131.050244
2030,11,9,9,6610.378823
2030,11,9,10,7125.014336
2030,11,9,11,7175.771689
2030,11,9,12,7324.371755
2030,11,9,13,7278.3771
2030,11,9,14,7321.938183
2030,11,9,15,7257.532835
2030,11,9,16,7304.216828
2030,11,9,17,7352.518228
2030,11,9,18,7680.156657
2030,11,9,19,9021.503787
2030,11,9,20,9513.156893
2030,11,9,21,9433.120583
2030,11,9,22,9006.177209
2030,11,9,23,8132.527947
2030,11,9,24,7072.512749
2030,11,10,1,6312.893705
2030,11,10,2,5864.89419
2030,11,10,3,5687.039041
2030,11,10,4,5647.691573
2030,11,10,5,5838.153251
2030,11,10,6,6522.283826
2030,11,10,7,7533.041204
2030,11,10,8,8183.640413
2030,11,10,9,8523.725719
2030,11,10,10,8865.064367
2030,11,10,11,9227.232359
2030,11,10,12,9456.532707
2030,11,10,13,9457.028076
2030,11,10,14,9334.703422
2030,11,10,15,9442.763854
2030,11,10,16,9540.138056
2030,11,10,17,9742.797434
2030,11,10,18,9980.654823
2030,11,10,19,10694.17029
2030,11,10,20,10978.47742
2030,11,10,21,10807.29184
2030,11,10,22,10156.91793
2030,11,10,23,9240.46705
2030,11,10,24,8257.92478
2030,11,11,1,7240.712692
2030,11,11,2,6739.016439
2030,11,11,3,6497.97795
2030,11,11,4,6423.990506
2030,11,11,5,6619.729647
2030,11,11,6,7186.386299
2030,11,11,7,7995.897294
2030,11,11,8,8420.63986
2030,11,11,9,8647.172412
2030,11,11,10,9250.056606
2030,11,11,11,9350.650703
2030,11,11,12,9519.720524
2030,11,11,13,9550.063328
2030,11,11,14,9450.294348
2030,11,11,15,9522.991149
2030,11,11,16,9683.066751
2030,11,11,17,10029.79477
2030,11,11,18,10570.15512
2030,11,11,19,11074.96831
2030,11,11,20,11049.08531
2030,11,11,21,10782.75618
2030,11,11,22,10374.30407
2030,11,11,23,9395.396492
