month,day,hour,capacity_factor
1,15,1.0,0.35039911
1,15,2.0,0.34322607
1,15,3.0,0.35764888
1,15,4.0,0.41390214
1,15,5.0,0.41480191
1,15,6.0,0.42229424
1,15,7.0,0.4100127
1,15,8.0,0.68567751
1,15,9.0,0.8686437
1,15,10.0,0.92563152
1,15,11.0,0.94569102
1,15,12.0,0.95743725
1,15,13.0,0.9684803
1,15,14.0,0.97604089
1,15,15.0,0.97716623
1,15,16.0,0.97388626
1,15,17.0,0.95097296
1,15,18.0,0.9292742
1,15,19.0,0.92522149
1,15,20.0,0.91915637
1,15,21.0,0.88554979
1,15,22.0,0.84584378
1,15,23.0,0.80356836
1,16,0.0,0.75651802
1,16,1.0,0.72481936
1,16,2.0,0.72315256
1,16,3.0,0.73948136
1,16,4.0,0.74624
1,16,5.0,0.74986044
1,16,6.0,0.74132957
1,16,7.0,0.73277045
1,16,8.0,0.81720048
1,16,9.0,0.82233324
1,16,10.0,0.77805583
1,16,11.0,0.70623286
1,16,12.0,0.61278525
1,16,13.0,0.50890459
1,16,14.0,0.42593035
1,16,15.0,0.37626828
1,16,16.0,0.3432453
1,16,17.0,0.33623932
1,16,18.0,0.39779641
1,16,19.0,0.42258391
1,16,20.0,0.41413914
1,16,21.0,0.36283032
1,16,22.0,0.31366962
1,16,23.0,0.2928354
1,17,0.0,0.23044664
1,17,1.0,0.18627304
1,17,2.0,0.16786437
1,17,3.0,0.1680123
1,17,4.0,0.17447596
1,17,5.0,0.17855214
1,17,6.0,0.18725388
1,17,7.0,0.14934909
1,17,8.0,0.13471432
1,17,9.0,0.11353817
1,17,10.0,0.07631251
1,17,11.0,0.09123983
1,17,12.0,0.13603264
1,17,13.0,0.19805617
1,17,14.0,0.28614406
1,17,15.0,0.41101796
1,17,16.0,0.5443362
1,17,17.0,0.53800053
1,17,18.0,0.48689607
1,17,19.0,0.44426607
1,17,20.0,0.43942034
1,17,21.0,0.37892011
1,17,22.0,0.38408811
1,17,23.0,0.44868853
1,18,0.0,0.41376738
1,18,1.0,0.41124966
1,18,2.0,0.44427124
1,18,3.0,0.47608739
1,18,4.0,0.50072533
1,18,5.0,0.49796876
1,18,6.0,0.49797836
1,18,7.0,0.4842094
1,18,8.0,0.52262395
1,18,9.0,0.49385203
1,18,10.0,0.43069115
1,18,11.0,0.35184504
1,18,12.0,0.26575385
1,18,13.0,0.20758483
1,18,14.0,0.18362335
1,18,15.0,0.1953257
1,18,16.0,0.24766154
1,18,17.0,0.30175585
1,18,18.0,0.36163234
1,18,19.0,0.34690267
1,18,20.0,0.34656015
1,18,21.0,0.32005289
1,18,22.0,0.29575383
1,18,23.0,0.27257682
1,19,0.0,0.281397
1,19,1.0,0.28532002
1,19,2.0,0.27422493
1,19,3.0,0.24629293
1,19,4.0,0.2367383
1,19,5.0,0.23495615
1,19,6.0,0.26142024
1,19,7.0,0.25904299
1,19,8.0,0.36791492
1,19,9.0,0.43746407
1,19,10.0,0.46012822
1,19,11.0,0.4566565
1,19,12.0,0.45389812
1,19,13.0,0.44311413
1,19,14.0,0.44842529
1,19,15.0,0.47528662
1,19,16.0,0.47629521
1,19,17.0,0.39276086
1,19,18.0,0.38152512
1,19,19.0,0.36973816
1,19,20.0,0.358829
1,19,21.0,0.33708405
1,19,22.0,0.30867222
1,19,23.0,0.31725775
1,20,0.0,0.31122571
1,20,1.0,0.31123142
1,20,2.0,0.33677137
1,20,3.0,0.33411379
1,20,4.0,0.33828734
1,20,5.0,0.32443982
1,20,6.0,0.31230032
1,20,7.0,0.23446071
1,20,8.0,0.3195237
1,20,9.0,0.29382353
1,20,10.0,0.16654811
1,20,11.0,0.06500137
1,20,12.0,0.01615698
1,20,13.0,0.00262679
1,20,14.0,0.00120857
1,20,15.0,0.00771248
1,20,16.0,0.03916171
1,20,17.0,0.06902946
1,20,18.0,0.08963977
1,20,19.0,0.09370116
1,20,20.0,0.09249322
1,20,21.0,0.10028449
1,20,22.0,0.09609869
1,20,23.0,0.12100789
1,21,0.0,0.09990689
1,21,1.0,0.07641806
1,21,2.0,0.05821567
1,21,3.0,0.04291509
1,21,4.0,0.03397533
1,21,5.0,0.03768446
1,21,6.0,0.06193642
1,21,7.0,0.06436362
1,21,8.0,0.11763152
1,21,9.0,0.18025374
1,21,10.0,0.22744169
1,21,11.0,0.31009135
1,21,12.0,0.43433417
1,21,13.0,0.58561743
1,21,14.0,0.72855521
1,21,15.0,0.82832953
1,21,16.0,0.85579536
1,21,17.0,0.76522217
1,21,18.0,0.80565148
1,21,19.0,0.76190217
1,21,20.0,0.72782894
1,21,21.0,0.73479596
1,21,22.0,0.68087875
1,21,23.0,0.67404499
1,22,0.0,0.58561036
1,22,1.0,0.52355449
1,22,2.0,0.55551441
1,22,3.0,0.52628856
1,22,4.0,0.54830695
1,22,5.0,0.52534424
1,22,6.0,0.49205626
1,22,7.0,0.45030665
1,22,8.0,0.61786465
1,22,9.0,0.70941367
1,22,10.0,0.67613545
1,22,11.0,0.62169258
1,22,12.0,0.56578892
1,22,13.0,0.51579489
1,22,14.0,0.4824251
1,22,15.0,0.46684029
1,22,16.0,0.44152152
1,22,17.0,0.34431951
1,22,18.0,0.34377814
1,22,19.0,0.32431308
1,22,20.0,0.26141688
1,22,21.0,0.2550007
1,22,22.0,0.23243922
1,22,23.0,0.20393709
1,23,0.0,0.17107493
1,23,1.0,0.11773335
1,23,2.0,0.09996607
1,23,3.0,0.09516368
1,23,4.0,0.09516983
1,23,5.0,0.08568683
1,23,6.0,0.07265596
1,23,7.0,0.03685384
1,23,8.0,0.00379628
1,23,9.0,0.0
1,23,10.0,0.0
1,23,11.0,6.843e-05
1,23,12.0,0.00066459
1,23,13.0,0.00169801
1,23,14.0,0.00244571
1,23,15.0,0.00386592
1,23,16.0,0.0113288
1,23,17.0,0.03945365
1,23,18.0,0.07054157
1,23,19.0,0.08410151
1,23,20.0,0.09375579
1,23,21.0,0.1123308
1,23,22.0,0.12484502
1,23,23.0,0.13180929
1,24,0.0,0.12607994
1,24,1.0,0.11357318
1,24,2.0,0.11308842
1,24,3.0,0.12002938
1,24,4.0,0.15763307
1,24,5.0,0.19620375
1,24,6.0,0.21846048
1,24,7.0,0.20833107
1,24,8.0,0.38563287
1,24,9.0,0.52540199
1,24,10.0,0.58035423
1,24,11.0,0.60666833
1,24,12.0,0.62702856
1,24,13.0,0.66816436
1,24,14.0,0.7155518
1,24,15.0,0.77196225
1,24,16.0,0.80416745
1,24,17.0,0.71743915
1,24,18.0,0.73140679
1,24,19.0,0.73599199
1,24,20.0,0.69376869
1,24,21.0,0.65501953
1,24,22.0,0.64559625
1,24,23.0,0.64778582
1,25,0.0,0.65929403
1,25,1.0,0.66873336
1,25,2.0,0.69660187
1,25,3.0,0.71787101
1,25,4.0,0.71024798
1,25,5.0,0.67498096
1,25,6.0,0.64075557
1,25,7.0,0.60343843
1,25,8.0,0.75475278
1,25,9.0,0.80105812
1,25,10.0,0.7458827
1,25,11.0,0.6647073
1,25,12.0,0.58298171
1,25,13.0,0.52798743
1,25,14.0,0.50975645
1,25,15.0,0.5103224
1,25,16.0,0.51655693
1,25,17.0,0.43793204
1,25,18.0,0.36426048
1,25,19.0,0.33157786
1,25,20.0,0.27199458
1,25,21.0,0.24526209
1,25,22.0,0.19807661
1,25,23.0,0.18993072
1,26,0.0,0.17624946
1,26,1.0,0.17560421
1,26,2.0,0.16681377
1,26,3.0,0.14428111
1,26,4.0,0.14272542
1,26,5.0,0.12730977
1,26,6.0,0.11767881
1,26,7.0,0.06780311
1,26,8.0,0.03868075
1,26,9.0,0.0104761
1,26,10.0,0.00154604
1,26,11.0,0.0006259
1,26,12.0,0.00533454
1,26,13.0,0.01861021
1,26,14.0,0.02856425
1,26,15.0,0.03797325
1,26,16.0,0.04493025
1,26,17.0,0.04725186
1,26,18.0,0.04506909
1,26,19.0,0.03453037
1,26,20.0,0.02116734
1,26,21.0,0.0108238
1,26,22.0,0.0063292
1,26,23.0,0.00634763
1,27,0.0,0.01139981
1,27,1.0,0.02165587
1,27,2.0,0.03304394
1,27,3.0,0.04137383
1,27,4.0,0.04502721
1,27,5.0,0.04268563
1,27,6.0,0.04302525
1,27,7.0,0.03515996
1,27,8.0,0.00051232
1,27,9.0,3.86e-06
1,27,10.0,2.376e-05
1,27,11.0,6.638e-05
1,27,12.0,0.00066698
1,27,13.0,0.00463793
1,27,14.0,0.01541695
1,27,15.0,0.03403158
1,27,16.0,0.05532086
1,27,17.0,0.08707153
1,27,18.0,0.07907602
1,27,19.0,0.03746165
1,27,20.0,0.00911698
1,27,21.0,0.00060734
1,27,22.0,3.585e-05
1,27,23.0,2.929e-05
1,28,0.0,6.685e-05
1,28,1.0,6.207e-05
1,28,2.0,9.543e-05
1,28,3.0,0.00019307
1,28,4.0,0.00027925
1,28,5.0,0.00071549
1,28,6.0,0.00166022
1,28,7.0,0.0017811
1,28,8.0,0.00346844
1,28,9.0,0.00669787
