month,day,hour,capacity_factor
1,30,9.0,0.02906029
1,30,10.0,0.08867016
1,30,11.0,0.10618524
1,30,12.0,0.10296717
1,30,13.0,0.10655293
1,30,14.0,0.13010012
1,30,15.0,0.20745603
1,30,16.0,0.32775623
1,30,17.0,0.48294483
1,30,18.0,0.68137307
1,30,19.0,0.71169427
1,30,20.0,0.67413496
1,30,21.0,0.62801963
1,30,22.0,0.59915737
1,30,23.0,0.56886217
1,31,0.0,0.52203912
1,31,1.0,0.45287418
1,31,2.0,0.37625772
1,31,3.0,0.30373989
1,31,4.0,0.23509322
1,31,5.0,0.1835357
1,31,6.0,0.15209163
1,31,7.0,0.11389551
1,31,8.0,0.02282415
1,31,9.0,0.05537133
1,31,10.0,0.07254699
1,31,11.0,0.09178685
1,31,12.0,0.1301855
1,31,13.0,0.17889578
1,31,14.0,0.21226417
1,31,15.0,0.24130214
1,31,16.0,0.27744165
1,31,17.0,0.40688888
1,31,18.0,0.64208628
1,31,19.0,0.70342564
1,31,20.0,0.6818083
1,31,21.0,0.64688942
1,31,22.0,0.61787428
1,31,23.0,0.61148536
2,1,0.0,0.61277255
2,1,1.0,0.59751921
2,1,2.0,0.50120134
2,1,3.0,0.3277302
2,1,4.0,0.19699008
2,1,5.0,0.20031353
2,1,6.0,0.2743809
2,1,7.0,0.2809381
2,1,8.0,0.17402183
2,1,9.0,0.17401631
2,1,10.0,0.11939918
2,1,11.0,0.0916938
2,1,12.0,0.0727013
2,1,13.0,0.0679811
2,1,14.0,0.07806055
2,1,15.0,0.10848084
2,1,16.0,0.18834688
2,1,17.0,0.39508254
2,1,18.0,0.64580713
2,1,19.0,0.67846624
2,1,20.0,0.61858272
2,1,21.0,0.52262448
2,1,22.0,0.46786711
2,1,23.0,0.41880861
2,2,0.0,0.3200444
2,2,1.0,0.20217718
2,2,2.0,0.06794348
2,2,3.0,0.00940135
2,2,4.0,0.01712551
2,2,5.0,0.02616726
2,2,6.0,0.04131738
2,2,7.0,0.06265623
2,2,8.0,0.06480554
2,2,9.0,0.26142441
2,2,10.0,0.7154918
2,2,11.0,0.86736714
2,2,12.0,0.90602436
2,2,13.0,0.92373714
2,2,14.0,0.94752967
2,2,15.0,0.9603658
2,2,16.0,0.95197055
2,2,17.0,0.90425622
2,2,18.0,0.73035918
2,2,19.0,0.52546202
2,2,20.0,0.3591705
2,2,21.0,0.32259467
2,2,22.0,0.37496811
2,2,23.0,0.42934906
2,3,0.0,0.44236764
2,3,1.0,0.41563985
2,3,2.0,0.37405199
2,3,3.0,0.36428084
2,3,4.0,0.33673318
2,3,5.0,0.30935825
2,3,6.0,0.27417201
2,3,7.0,0.24367529
2,3,8.0,0.2509675
2,3,9.0,0.14880257
2,3,10.0,0.05564142
2,3,11.0,0.01113957
2,3,12.0,0.00691735
2,3,13.0,0.02094313
2,3,14.0,0.05297949
2,3,15.0,0.11231642
2,3,16.0,0.17470739
2,3,17.0,0.21049476
2,3,18.0,0.27858583
2,3,19.0,0.26654348
2,3,20.0,0.20106331
2,3,21.0,0.14604559
2,3,22.0,0.11937819
2,3,23.0,0.13061143
2,4,0.0,0.12963697
2,4,1.0,0.09404151
2,4,2.0,0.03599756
2,4,3.0,0.01758276
2,4,4.0,0.04130692
2,4,5.0,0.08977238
2,4,6.0,0.17884403
2,4,7.0,0.24869764
2,4,8.0,0.28770233
2,4,9.0,0.35767379
2,4,10.0,0.44699512
2,4,11.0,0.58953638
2,4,12.0,0.69562709
2,4,13.0,0.6798187
2,4,14.0,0.62478744
2,4,15.0,0.59200826
2,4,16.0,0.54105347
2,4,17.0,0.44828509
2,4,18.0,0.41589404
2,4,19.0,0.25270627
2,4,20.0,0.07566395
2,4,21.0,0.00084096
2,4,22.0,0.00101939
2,4,23.0,0.02309163
2,5,0.0,0.0582977
2,5,1.0,0.05799606
2,5,2.0,0.03105538
2,5,3.0,0.01084874
2,5,4.0,0.00620625
2,5,5.0,0.00907494
2,5,6.0,0.03931152
2,5,7.0,0.11960272
2,5,8.0,0.11341803
2,5,9.0,0.25644727
2,5,10.0,0.32771378
2,5,11.0,0.32773087
2,5,12.0,0.32260553
2,5,13.0,0.29135007
2,5,14.0,0.27911044
2,5,15.0,0.36703104
2,5,16.0,0.51579236
2,5,17.0,0.5944125
2,5,18.0,0.61278816
2,5,19.0,0.59049017
2,5,20.0,0.5300045
2,5,21.0,0.43670668
2,5,22.0,0.34227654
2,5,23.0,0.27796247
2,6,0.0,0.24534983
2,6,1.0,0.28975199
2,6,2.0,0.33671953
2,6,3.0,0.41533944
2,6,4.0,0.5160354
2,6,5.0,0.58560494
2,6,6.0,0.61277541
2,6,7.0,0.60431824
2,6,8.0,0.54703379
2,6,9.0,0.47163621
2,6,10.0,0.42502501
2,6,11.0,0.42504249
2,6,12.0,0.40729568
2,6,13.0,0.3523837
2,6,14.0,0.3087274
2,6,15.0,0.26139777
2,6,16.0,0.19962844
2,6,17.0,0.15455998
2,6,18.0,0.13298514
2,6,19.0,0.12087336
2,6,20.0,0.09744876
2,6,21.0,0.05281952
2,6,22.0,0.02561956
2,6,23.0,0.02013339
2,7,0.0,0.01700872
2,7,1.0,0.01617832
2,7,2.0,0.01798349
2,7,3.0,0.01865411
2,7,4.0,0.02086538
2,7,5.0,0.02377952
2,7,6.0,0.03515709
2,7,7.0,0.07257898
2,7,8.0,0.05405947
2,7,9.0,0.03663269
2,7,10.0,0.04531433
2,7,11.0,0.05343184
2,7,12.0,0.05405829
2,7,13.0,0.08510112
2,7,14.0,0.12747717
2,7,15.0,0.14139095
2,7,16.0,0.15971088
2,7,17.0,0.10939547
2,7,18.0,0.07164548
2,7,19.0,0.0594157
2,7,20.0,0.02902309
2,7,21.0,0.00361516
2,7,22.0,0.00176292
2,7,23.0,0.00447163
2,8,0.0,0.00374097
2,8,1.0,0.00313795
2,8,2.0,0.00772643
2,8,3.0,0.02717097
2,8,4.0,0.05269046
2,8,5.0,0.04799579
2,8,6.0,0.01949893
2,8,7.0,0.00386683
2,8,8.0,0.00171567
2,8,9.0,0.0007612
2,8,10.0,2.516e-05
2,8,11.0,0.0
2,8,12.0,5.15e-06
2,8,13.0,0.0018708
2,8,14.0,0.01221338
2,8,15.0,0.02253883
2,8,16.0,0.03240554
2,8,17.0,0.07026702
2,8,18.0,0.17280453
2,8,19.0,0.29296395
2,8,20.0,0.39316855
2,8,21.0,0.36023127
2,8,22.0,0.26139041
2,8,23.0,0.25906024
2,9,0.0,0.25753308
2,9,1.0,0.18466244
2,9,2.0,0.13023061
2,9,3.0,0.08646321
2,9,4.0,0.03664767
2,9,5.0,0.00781896
2,9,6.0,0.00227601
2,9,7.0,0.00068479
2,9,8.0,4.414e-05
2,9,9.0,0.00018764
2,9,10.0,0.00091273
2,9,11.0,0.00137086
2,9,12.0,0.00327808
2,9,13.0,0.00961095
2,9,14.0,0.01841268
2,9,15.0,0.04481033
2,9,16.0,0.10380731
2,9,17.0,0.19454934
2,9,18.0,0.33413859
2,9,19.0,0.43341415
2,9,20.0,0.46060171
2,9,21.0,0.4424106
2,9,22.0,0.41438159
2,9,23.0,0.38561492
2,10,0.0,0.38104234
2,10,1.0,0.41231473
2,10,2.0,0.42265836
2,10,3.0,0.35504303
2,10,4.0,0.24754508
2,10,5.0,0.13807685
2,10,6.0,0.04299904
2,10,7.0,0.01110177
2,10,8.0,0.01922446
2,10,9.0,0.04217313
2,10,10.0,0.05656414
2,10,11.0,0.05483663
2,10,12.0,0.05345386
2,10,13.0,0.05280109
2,10,14.0,0.0477987
2,10,15.0,0.04092474
2,10,16.0,0.0374844
2,10,17.0,0.05889563
2,10,18.0,0.13605326
2,10,19.0,0.21625801
2,10,20.0,0.24095745
2,10,21.0,0.20777663
2,10,22.0,0.17108182
2,10,23.0,0.16830407
2,11,0.0,0.20088023
2,11,1.0,0.23689098
2,11,2.0,0.31707104
2,11,3.0,0.51031916
2,11,4.0,0.66818016
2,11,5.0,0.71784336
2,11,6.0,0.6973338
2,11,7.0,0.6304726
2,11,8.0,0.56332876
2,11,9.0,0.52651265
2,11,10.0,0.53818631
2,11,11.0,0.54922224
