timepoint,capacity_factor
201402011000,0.11773928
201402011100,0.09037653
201402011200,0.06752833
201402011300,0.0653313
201402011400,0.07694524
201402011500,0.09375011
201402011600,0.10297017
201402011700,0.10645413
201402011800,0.07107702
201402011900,0.02237745
201402012000,0.00852464
201402012100,0.00845803
201402012200,0.02542555
201402012300,0.06361277
201402020000,0.08994028
201402020100,0.10627343
201402020200,0.09808526
201402020300,0.07611161
201402020400,0.05420279
201402020500,0.03940207
201402020600,0.0308847
201402020700,0.02333421
201402020800,0.02221303
201402020900,0.02123059
201402021000,0.00247722
201402021100,0.00169106
201402021200,0.00514677
201402021300,0.01248625
201402021400,0.02053891
201402021500,0.03575446
201402021600,0.06962654
201402021700,0.15256326
201402021800,0.19139534
201402021900,0.20157848
201402022000,0.14558513
201402022100,0.13160677
201402022200,0.21366835
201402022300,0.2430095
201402030000,0.26727647
201402030100,0.26763221
201402030200,0.23868003
201402030300,0.23290724
201402030400,0.21296299
201402030500,0.19146865
201402030600,0.17144858
201402030700,0.11113052
201402030800,0.11770577
201402030900,0.11137832
201402031000,0.09050002
201402031100,0.05509131
201402031200,0.04506463
201402031300,0.05971421
201402031400,0.07341065
201402031500,0.09294147
201402031600,0.11347182
201402031700,0.14448763
201402031800,0.15599836
201402031900,0.22739509
201402032000,0.30700556
201402032100,0.42169879
201402032200,0.40728221
201402032300,0.43078756
201402040000,0.41592259
201402040100,0.40048651
201402040200,0.40729856
201402040300,0.40270586
201402040400,0.37311287
201402040500,0.33376093
201402040600,0.31601488
201402040700,0.31899052
201402040800,0.30494487
201402040900,0.24071959
201402041000,0.19453049
201402041100,0.08406804
201402041200,0.02345614
201402041300,0.02128895
201402041400,0.02819833
201402041500,0.04575132
201402041600,0.07084748
201402041700,0.09549444
201402041800,0.11745152
201402041900,0.09925465
201402042000,0.04851162
201402042100,0.04545387
201402042200,0.04916336
201402042300,0.06894441
201402050000,0.07715413
201402050100,0.08998205
201402050200,0.09657141
201402050300,0.13354123
201402050400,0.13853095
201402050500,0.13011081
201402050600,0.15143421
201402050700,0.12186718
201402050800,0.09692186
201402050900,0.05862779
201402051000,0.00798129
201402051100,0.00028058
201402051200,6.098e-05
201402051300,0.00027603
201402051400,0.00110905
201402051500,0.01254204
201402051600,0.02115971
201402051700,0.03845735
201402051800,0.07634933
201402051900,0.11732404
201402052000,0.11351286
201402052100,0.10874398
201402052200,0.16210829
201402052300,0.18341516
201402060000,0.15525368
201402060100,0.1537942
201402060200,0.22497843
201402060300,0.29997127
201402060400,0.30516776
201402060500,0.25884655
201402060600,0.15430064
201402060700,0.09379135
201402060800,0.1466381
201402060900,0.13111441
201402061000,0.09268548
201402061100,0.13711149
201402061200,0.19271317
201402061300,0.28246811
201402061400,0.44425806
201402061500,0.54433628
201402061600,0.65067091
201402061700,0.74789854
201402061800,0.74370423
201402061900,0.6632957
201402062000,0.59544265
201402062100,0.59776977
201402062200,0.60123035
201402062300,0.58334008
201402070000,0.60446245
201402070100,0.62595403
201402070200,0.61277904
201402070300,0.58584214
201402070400,0.56236456
201402070500,0.5470333
201402070600,0.54655884
201402070700,0.49977432
201402070800,0.43369236
201402070900,0.36356901
201402071000,0.30201961
201402071100,0.2468899
201402071200,0.17290617
201402071300,0.13781471
201402071400,0.1399919
201402071500,0.20083348
201402071600,0.23068407
201402071700,0.21984061
201402071800,0.21115792
201402071900,0.2636934
201402072000,0.25905561
201402072100,0.25903578
201402072200,0.30885651
201402072300,0.40149748
201402080000,0.43187854
201402080100,0.40067225
201402080200,0.36941474
201402080300,0.36690175
201402080400,0.38833999
201402080500,0.36689996
201402080600,0.31147888
201402080700,0.29613451
201402080800,0.2814882
201402080900,0.13536437
201402081000,0.04809998
201402081100,0.01143727
201402081200,0.01326456
201402081300,0.03296922
201402081400,0.04837358
201402081500,0.0655081
201402081600,0.08654057
201402081700,0.11762317
201402081800,0.13327986
201402081900,0.17806993
201402082000,0.15170708
201402082100,0.18402213
201402082200,0.23893106
201402082300,0.33413982
201402090000,0.40457893
201402090100,0.37624475
201402090200,0.34747929
201402090300,0.36999449
201402090400,0.40781388
201402090500,0.44309373
201402090600,0.40251143
201402090700,0.31777053
201402090800,0.26491047
201402090900,0.13795038
201402091000,0.05983881
201402091100,0.08322229
201402091200,0.15756744
201402091300,0.25909169
201402091400,0.36488424
201402091500,0.51578879
201402091600,0.61355832
201402091700,0.57375753
201402091800,0.46766999
201402091900,0.46551247
201402092000,0.48833657
201402092100,0.54714876
201402092200,0.56455066
201402092300,0.58227719
201402100000,0.60122233
201402100100,0.64095542
201402100200,0.67307616
201402100300,0.66308571
201402100400,0.64001551
201402100500,0.64161296
201402100600,0.61744953
201402100700,0.5711089
201402100800,0.55644194
201402100900,0.4537829
201402101000,0.54170141
201402101100,0.63481941
201402101200,0.66340934
201402101300,0.68426025
201402101400,0.68535259
201402101500,0.64743377
201402101600,0.57376324
201402101700,0.50697638
201402101800,0.37376515
201402101900,0.34928559
201402102000,0.36861769
201402102100,0.39102973
201402102200,0.33521938
201402102300,0.25101939
201402110000,0.20600293
201402110100,0.1716052
201402110200,0.18730739
201402110300,0.20717103
201402110400,0.14398152
201402110500,0.1015057
201402110600,0.11069862
201402110700,0.11907043
201402110800,0.10990534
201402110900,0.09134848
201402111000,0.05803916
201402111100,0.13001572
201402111200,0.13306528
201402111300,0.07627538
201402111400,0.04490527
201402111500,0.03355592
201402111600,0.02646781
201402111700,0.01174848
201402111800,0.01079595
201402111900,0.01018265
201402112000,0.00413802
201402112100,0.00137089
201402112200,0.00084706
201402112300,0.00216749
201402120000,0.00526136
201402120100,0.00517718
201402120200,0.00522611
201402120300,0.00885484
201402120400,0.012387
201402120500,0.0132712
201402120600,0.0170666
201402120700,0.02350273
201402120800,0.02834303
201402120900,0.02918436
201402121000,0.02029468
201402121100,0.01924184
201402121200,0.01709611
201402121300,0.01253862
201402121400,0.01697705
201402121500,0.02831019
201402121600,0.03483684
201402121700,0.02892787
201402121800,0.01967246
201402121900,0.00678329
201402122000,0.00122257
201402122100,0.00224635
201402122200,0.00754471
201402122300,0.0272483
201402130000,0.06876079
201402130100,0.11189838
201402130200,0.13430678
201402130300,0.14079315
201402130400,0.14435481
201402130500,0.14234905
201402130600,0.12266354
201402130700,0.09211019
201402130800,0.06373261
201402130900,0.03516229
201402131000,0.00604254
201402131100,0.02992173
201402131200,0.05304732
201402131300,0.08740447
201402131400,0.13991559
201402131500,0.16205812
201402131600,0.17128618
201402131700,0.19276095
201402131800,0.18371111
201402131900,0.14017625
201402132000,0.1038102
201402132100,0.14754924
201402132200,0.18132341
201402132300,0.18938654
201402140000,0.23832306
201402140100,0.32259615
201402140200,0.39407192
201402140300,0.42502555
201402140400,0.42703219
201402140500,0.40322258
201402140600,0.34358086
201402140700,0.25512079
201402140800,0.15529684
201402140900,0.05488299
201402141000,0.00085516
201402141100,0.01335388
201402141200,0.01855146
201402141300,0.01080726
201402141400,0.0056624
201402141500,0.00857344
201402141600,0.01307221
201402141700,0.01369897
201402141800,0.02743411
201402141900,0.0141347
201402142000,0.00110062
201402142100,0.0
201402142200,2.598e-05
201402142300,0.00217749
201402150000,0.01296792
201402150100,0.02667141
201402150200,0.0300446
201402150300,0.02821274
201402150400,0.02186239
201402150500,0.01047767
201402150600,0.0043675
201402150700,0.00424434
201402150800,0.01046638
201402150900,0.01100168
201402151000,0.00169492
201402151100,0.00208132
201402151200,0.00675954
201402151300,0.01434512
201402151400,0.02880817
201402151500,0.05475665
201402151600,0.13759288
201402151700,0.21490902
201402151800,0.28208806
201402151900,0.26139635
201402152000,0.16557668
201402152100,0.15300828
201402152200,0.14837834
201402152300,0.18504097
201402160000,0.32333509
201402160100,0.42996395
201402160200,0.45669197
201402160300,0.47291811
201402160400,0.45939393
201402160500,0.45219419
201402160600,0.48835045
201402160700,0.53924479
201402160800,0.51875963
201402160900,0.33257226
201402161000,0.09836344
201402161100,0.07911396
201402161200,0.11381527
201402161300,0.09415065
201402161400,0.07060681
201402161500,0.07081494
201402161600,0.07228469
201402161700,0.09164943
201402161800,0.12482681
201402161900,0.09278758
201402162000,0.04888352
201402162100,0.05723321
201402162200,0.09451492
201402162300,0.13411238
201402170000,0.15329612
201402170100,0.1376464
201402170200,0.10432307
201402170300,0.0840554
201402170400,0.06232196
201402170500,0.04256301
201402170600,0.0341973
201402170700,0.03489005
201402170800,0.03832751
201402170900,0.03204521
201402171000,0.00869353
201402171100,0.01976562
201402171200,0.05185833
201402171300,0.10578609
201402171400,0.21013868
201402171500,0.30497317
201402171600,0.3793261
201402171700,0.50090844
201402171800,0.56798863
201402171900,0.57110335
201402172000,0.56069749
201402172100,0.62038641
201402172200,0.65257674
201402172300,0.64842594
201402180000,0.63642558
201402180100,0.62072225
201402180200,0.59712932
201402180300,0.56883466
201402180400,0.54022638
201402180500,0.497972
201402180600,0.46613552
201402180700,0.46628819
201402180800,0.43107594
201402180900,0.20818381
201402181000,0.03122661
201402181100,0.00217194
201402181200,9.79e-06
201402181300,1.69e-06
201402181400,0.0001118
201402181500,0.00214044
201402181600,0.00422685
201402181700,0.00645513
201402181800,0.04750807
201402181900,0.12705155
201402182000,0.08903575
201402182100,0.04941495
201402182200,0.05776046
201402182300,0.10111075
201402190000,0.1674122
201402190100,0.21863134
201402190200,0.21751192
201402190300,0.22230891
201402190400,0.26371441
201402190500,0.27823318
201402190600,0.29544773
201402190700,0.30855944
201402190800,0.22834926
201402190900,0.09000892
201402191000,0.03346215
201402191100,0.01163639
201402191200,0.00756728
201402191300,0.04503478
201402191400,0.16501299
201402191500,0.26635086
201402191600,0.30694463
201402191700,0.3863655
201402191800,0.33418027
201402191900,0.35443017
201402192000,0.28289525
201402192100,0.25030482
201402192200,0.37732258
201402192300,0.41956759
201402200000,0.33156909
201402200100,0.21552828
201402200200,0.06882143
201402200300,0.03313851
201402200400,0.10692805
201402200500,0.25321399
201402200600,0.39103628
201402200700,0.36806023
201402200800,0.36979252
201402200900,0.36425463
201402201000,0.70085838
201402201100,0.72914147
201402201200,0.66102536
201402201300,0.54415649
201402201400,0.38833596
201402201500,0.26141662
201402201600,0.16722612
201402201700,0.11081718
201402201800,0.11382044
201402201900,0.16366679
201402202000,0.15878538
201402202100,0.13089943
201402202200,0.0856995
201402202300,0.04767318
201402210000,0.02260228
201402210100,0.00420842
201402210200,0.00027841
201402210300,9.843e-05
201402210400,0.00038938
201402210500,0.00124258
201402210600,0.0003095
201402210700,9.33e-06
201402210800,7.663e-05
201402210900,0.00025454
201402211000,0.00024398
201402211100,0.00029458
201402211200,4.832e-05
201402211300,1.318e-05
201402211400,2.496e-05
201402211500,0.00021244
201402211600,0.00051068
201402211700,0.00282793
201402211800,0.00235252
201402211900,0.00726804
201402212000,0.01680963
201402212100,0.03517131
201402212200,0.05851956
201402212300,0.07772384
201402220000,0.09281177
201402220100,0.09686391
201402220200,0.09354653
201402220300,0.11972944
201402220400,0.17850348
201402220500,0.21796068
201402220600,0.2092293
201402220700,0.19991741
201402220800,0.20591256
201402220900,0.14163928
201402221000,0.03880147
201402221100,0.01459428
201402221200,0.00388479
201402221300,0.00247297
201402221400,0.00208463
201402221500,0.0021543
201402221600,0.00181684
201402221700,0.00105549
201402221800,0.00295562
201402221900,0.01070124
