central/proyect,type,technology,fuel,fuel_code,load_area,balancing_area,intalation_year
ch_aut_61,optimization,hydroelectric,,,04-noroeste,04-los_mochis,2019-
ch_aut_62,optimization,hydroelectric,,,04-noroeste,04-los_mochis,2019-
ch_aut_63,optimization,hydroelectric,,,01-central,31-central,2019-
ch_aut_64,optimization,hydroelectric,,,01-central,31-central,2019-
ch_aut_65,optimization,hydroelectric,,,01-central,31-central,2019-
ch_aut_66,optimization,hydroelectric,,,05-norte,09-chihuahua,2019-
ch_aut_67,optimization,hydroelectric,,,04-noroeste,06-mazatlan,2019-
ch_aut_68,optimization,hydroelectric,,,02-oriental,33-veracruz,2019-
ch_cfe_01,firm_project,hydroelectric,,,02-oriental,39-grijalva,2018
ch_cfe_04,optimization,hydroelectric,,,02-oriental,39-grijalva,2019-
ch_cfe_02,optimization,hydroelectric,,,03-occidental,22-tepic,2019-
ch_cfe_09,optimization,hydroelectric,,,05-norte,09-chihuahua,2019-
ch_cfe_06,optimization,hydroelectric,,,02-oriental,35-acapulco,2019-
ch_cfe_07,optimization,hydroelectric,,,02-oriental,35-acapulco,2019-
ch_cfe_12,optimization,hydroelectric,,,02-oriental,36-temascal,2019-
ch_cfe_10,optimization,hydroelectric,,,02-oriental,33-veracruz,2019-
ch_cfe_05,optimization,hydroelectric,,,02-oriental,39-grijalva,2019-
ch_cfe_11,optimization,hydroelectric,,,02-oriental,32-poza_rica,2019-
ch_cfe_03,rehabilitation_modernization,hydroelectric,,,02-oriental,36-temascal,2018
ch_gco_09,generic_project,hydroelectric,,,03-occidental,25-san_luis_potosi,2019-
ch_gco_06,generic_project,hydroelectric,,,02-oriental,35-acapulco,2019-
ch_gco_10,generic_project,hydroelectric,,,01-central,31-central,2019-
ch_gco_08,generic_project,hydroelectric,,,02-oriental,37-coatzacoalcos,2019-
ch_gco_11,generic_project,hydroelectric,,,04-noroeste,05-culiacan,2019-
ch_gco_12,generic_project,hydroelectric,,,02-oriental,39-grijalva,2019-
ch_gco_01-ch_gco_02_2/,generic_project,hydroelectric,,,02-oriental,39-grijalva,2019-
ch_gco_03,generic_project,hydroelectric,,,02-oriental,39-grijalva,2019-
ch_gco_13,generic_project,hydroelectric,,,03-occidental,23-guadalajara,2019-
ch_gco_14,generic_project,hydroelectric,,,04-noroeste,01-hermosillo,2019-
ch_gco_15,generic_project,hydroelectric,,,06-noreste,19-huasteca,2019-
ch_gco_16,generic_project,hydroelectric,,,05-norte,11-laguna,2019-
ch_gco_17,generic_project,hydroelectric,,,04-noroeste,04-los_mochis,2019-
ch_gco_18,generic_project,hydroelectric,,,02-oriental,32-poza_rica,2019-
ch_gco_19,generic_project,hydroelectric,,,02-oriental,34-puebla,2019-
ch_gco_04,generic_project,hydroelectric,,,02-oriental,38-tabasco,2019-
ch_gco_20,generic_project,hydroelectric,,,06-noreste,20-tamazunchale,2019-
ch_gco_05,generic_project,hydroelectric,,,02-oriental,36-temascal,2019-
ch_gco_21,generic_project,hydroelectric,,,03-occidental,22-tepic,2019-
ch_gco_07,generic_project,hydroelectric,,,02-oriental,33-veracruz,2019-
ch_pp_09,firm_project,hydroelectric,,,02-oriental,33-veracruz,2016
ch_pp_13,firm_project,hydroelectric,,,02-oriental,32-poza_rica,2017
ch_pp_11,firm_project,hydroelectric,,,03-occidental,23-guadalajara,2016
ch_pp_12,firm_project,hydroelectric,,,03-occidental,23-guadalajara,2016
ch_pp_14,optimization,hydroelectric,,,02-oriental,32-poza_rica,2019-
ch_pp_15,optimization,hydroelectric,,,01-central,31-central,2019-
ch_pp_16,optimization,hydroelectric,,,02-oriental,35-acapulco,2019-
ch_pp_17,optimization,hydroelectric,,,02-oriental,32-poza_rica,2019-
ch_pp_18,optimization,hydroelectric,,,02-oriental,32-poza_rica,2019-
ch_pp_19,optimization,hydroelectric,,,03-occidental,23-guadalajara,2019-
ch_pp_20,optimization,hydroelectric,,,02-oriental,32-poza_rica,2019-
ch_pp_21,optimization,hydroelectric,,,05-norte,09-chihuahua,2019-
ch_pp_22,optimization,hydroelectric,,,02-oriental,39-grijalva,2019-
ch_pp_23,optimization,hydroelectric,,,03-occidental,26-salamanca,2019-
ch_pp_24,optimization,hydroelectric,,,02-oriental,38-tabasco,2019-
ch_pp_25,optimization,hydroelectric,,,02-oriental,32-poza_rica,2019-
ch_pp_26,optimization,hydroelectric,,,03-occidental,27-manzanillo,2019-
ch_pp_27,optimization,hydroelectric,,,03-occidental,27-manzanillo,2019-
imp_04,optimization,import,natural_gas,gn_altam,06-noreste,21-guemez,2019-
imp_05,optimization,import,natural_gas,g_i_jovibn,08-baja_california,48-mexicali,2019-
imp_06,optimization,import,natural_gas,g_i_jovibn,08-baja_california,46-tijuana,2019-
imp_07,optimization,import,natural_gas,g_i_jovibn,08-baja_california,46-tijuana,2019-
imp_03,optimization,import,natural_gas,g_sauzqro,03-occidental,25-san_luis_potosi,2019-
imp_08,optimization,import,natural_gas,g_i_jovibn,08-baja_california,46-tijuana,2019-
imp_09,optimization,import,natural_gas,g_i_jovibn,08-baja_california,46-tijuana,2019-
imp_10,optimization,import,natural_gas,g_sauzqro,03-occidental,25-san_luis_potosi,2019-
imp_11,optimization,import,natural_gas,gn_altam,06-noreste,15-matamoros,2019-
imp_12,optimization,import,natural_gas,g_i_jovibn,08-baja_california,46-tijuana,2019-
imp_13,optimization,import,natural_gas,g_i_jovibn,08-baja_california,46-tijuana,2019-
imp_14,optimization,import,natural_gas,g_i_jovibn,08-baja_california,48-mexicali,2019-
cn_cfe_01,rehabilitation_modernization,nuclear,uranium,nuc,02-oriental,33-veracruz,2016
cn_gco_01,generic_project,nuclear,uranium,nuc,02-oriental,33-veracruz,2019-
cn_gco_02,generic_project,nuclear,uranium,nuc,02-oriental,33-veracruz,2019-
cn_gco_03,generic_project,nuclear,uranium,nuc,02-oriental,33-veracruz,2019-
cn_gco_04,generic_project,nuclear,uranium,nuc,02-oriental,33-veracruz,2019-
cn_gco_05,generic_project,nuclear,uranium,nuc,02-oriental,33-veracruz,2019-
cs_aut_01,firm_project,solar,,,01-central,31-central,2016
cs_aut_10,firm_project,solar,,,05-norte,08-moctezuma,2016
cs_aut_19,firm_project,solar,,,05-norte,08-moctezuma,2017
cs_aut_41,optimization,solar,,,02-oriental,32-poza_rica,2019-
cs_aut_42,optimization,solar,,,04-noroeste,04-los_mochis,2019-
cs_aut_28,optimization,solar,,,04-noroeste,01-hermosillo,2019-
cs_aut_23,optimization,solar,,,04-noroeste,01-hermosillo,2019-
cs_aut_24,optimization,solar,,,04-noroeste,01-hermosillo,2019-
cs_aut_25,optimization,solar,,,04-noroeste,01-hermosillo,2019-
cs_aut_26,optimization,solar,,,04-noroeste,01-hermosillo,2019-
cs_aut_12,optimization,solar,,,04-noroeste,01-hermosillo,2019-
cs_aut_35,optimization,solar,,,05-norte,07-juarez,2019-
cs_aut_43,optimization,solar,,,04-noroeste,03-obregon,2019-
cs_aut_44,optimization,solar,,,05-norte,07-juarez,2019-
cs_aut_45,optimization,solar,,,05-norte,09-chihuahua,2019-
cs_aut_46,optimization,solar,,,02-oriental,35-acapulco,2019-
cs_aut_47,optimization,solar,,,05-norte,09-chihuahua,2019-
cs_aut_48,optimization,solar,,,05-norte,09-chihuahua,2019-
cs_aut_49,optimization,solar,,,05-norte,09-chihuahua,2019-
cs_aut_50,optimization,solar,,,03-occidental,26-salamanca,2019-
cs_aut_51,optimization,solar,,,05-norte,07-juarez,2019-
cs_aut_52,optimization,solar,,,03-occidental,26-salamanca,2019-
cs_aut_22,optimization,solar,,,05-norte,11-laguna,2019-
cs_aut_36,optimization,solar,,,05-norte,07-juarez,2019-
cs_aut_53,optimization,solar,,,05-norte,07-juarez,2019-
cs_aut_37,optimization,solar,,,05-norte,07-juarez,2019-
cs_aut_54,optimization,solar,,,05-norte,07-juarez,2019-
cs_aut_55,optimization,solar,,,06-noreste,17-saltillo,2019-
cs_aut_09,optimization,solar,,,04-noroeste,01-hermosillo,2019-
cs_aut_11-cs_aut_29_2/,optimization,solar,,,05-norte,08-moctezuma,2019-
cs_aut_14,optimization,solar,,,04-noroeste,01-hermosillo,2019-
cs_aut_30,optimization,solar,,,05-norte,08-moctezuma,2019-
cs_aut_56,optimization,solar,,,03-occidental,23-guadalajara,2019-
cs_aut_57,optimization,solar,,,03-occidental,25-san_luis_potosi,2019-
cs_aut_58,optimization,solar,,,03-occidental,26-salamanca,2019-
cs_aut_27-cs_aut_31_2/,optimization,solar,,,04-noroeste,01-hermosillo,2019-
cs_aut_59,optimization,solar,,,06-noreste,16-monterrey,2019-
cs_aut_32,optimization,solar,,,04-noroeste,01-hermosillo,2019-
cs_aut_60,optimization,solar,,,05-norte,07-juarez,2019-
cs_aut_15,optimization,solar,,,04-noroeste,01-hermosillo,2019-
cs_aut_61,optimization,solar,,,07-peninsular,42-merida,2019-
cs_aut_62,optimization,solar,,,06-noreste,16-monterrey,2019-
cs_aut_63,optimization,solar,,,06-noreste,16-monterrey,2019-
cs_aut_64,optimization,solar,,,07-peninsular,42-merida,2019-
cs_aut_33,optimization,solar,,,05-norte,08-moctezuma,2019-
cs_aut_34,optimization,solar,,,04-noroeste,01-hermosillo,2019-
cs_aut_65,optimization,solar,,,06-noreste,16-monterrey,2019-
cs_gen_02,optimization,solar,,,05-norte,08-moctezuma,2019-
cs_aut_39,optimization,solar,,,04-noroeste,01-hermosillo,2019-
cs_aut_66,optimization,solar,,,06-noreste,17-saltillo,2019-
cs_aut_67,optimization,solar,,,03-occidental,23-guadalajara,2019-
cs_aut_68,optimization,solar,,,03-occidental,30-queretaro,2019-
cs_aut_69,optimization,solar,,,04-noroeste,03-obregon,2019-
cs_aut_70,optimization,solar,,,03-occidental,30-queretaro,2019-
cs_aut_71,optimization,solar,,,03-occidental,30-queretaro,2019-
cs_aut_72,optimization,solar,,,05-norte,07-juarez,2019-
cs_aut_38,optimization,solar,,,05-norte,07-juarez,2019-
cs_aut_73,optimization,solar,,,03-occidental,24-aguascalientes,2019-
cs_aut_74,optimization,solar,,,05-norte,09-chihuahua,2019-
cs_aut_75,optimization,solar,,,05-norte,07-juarez,2019-
cs_aut_40,optimization,solar,,,04-noroeste,01-hermosillo,2019-
cs_aut_76,optimization,solar,,,03-occidental,30-queretaro,2019-
cs_aut_77,optimization,solar,,,03-occidental,26-salamanca,2019-
cs_pp_91,optimization,solar,,,04-noroeste,01-hermosillo,2019-
cs_aut_78,optimization,solar,,,03-occidental,26-salamanca,2019-
cs_aut_21,optimization,solar,,,09-baja_california_sur-la_paz,52-los_cabos,2019-
cs_aut_20,optimization,solar,,,09-baja_california_sur-la_paz,51-la_paz,2019-
cs_cfe_02,firm_project,solar,,,10-baja_california_sur-mulege,53-mulege,2017
cs_gen_01,firm_project,solar,,,05-norte,11-laguna,2017
cs_gen_03,optimization,solar,,,03-occidental,24-aguascalientes,2019-
cs_gco_16,generic_project,solar,,,03-occidental,24-aguascalientes,2019-
cs_gco_17,generic_project,solar,,,03-occidental,24-aguascalientes,2019-
cs_gco_18,generic_project,solar,,,03-occidental,28-carapan,2019-
cs_gco_19,generic_project,solar,,,05-norte,09-chihuahua,2019-
cs_gco_20,generic_project,solar,,,05-norte,09-chihuahua,2019-
cs_gco_21,generic_project,solar,,,05-norte,09-chihuahua,2019-
cs_gco_08,generic_project,solar,,,05-norte,10-durango,2019-
cs_gco_09,generic_project,solar,,,05-norte,10-durango,2019-
cs_gco_10,generic_project,solar,,,05-norte,10-durango,2019-
cs_gco_11,generic_project,solar,,,05-norte,10-durango,2019-
cs_gco_05,generic_project,solar,,,05-norte,10-durango,2019-
cs_gco_14-cs_gco_15_2/,generic_project,solar,,,08-baja_california,47-ensenada,2019-
cs_gco_01,generic_project,solar,,,04-noroeste,01-hermosillo,2019-
cs_gco_02-cs_gco_13_2/,generic_project,solar,,,04-noroeste,01-hermosillo,2019-
cs_gco_03,generic_project,solar,,,04-noroeste,01-hermosillo,2019-
cs_gco_04,generic_project,solar,,,04-noroeste,01-hermosillo,2019-
cs_gco_06-cs_gco_12_2/,generic_project,solar,,,04-noroeste,01-hermosillo,2019-
cs_gco_07,generic_project,solar,,,04-noroeste,01-hermosillo,2019-
cs_gco_22,generic_project,solar,,,04-noroeste,04-los_mochis,2019-
cs_gco_23,generic_project,solar,,,04-noroeste,04-los_mochis,2019-
cs_gco_24,generic_project,solar,,,07-peninsular,42-merida,2019-
cs_gco_25,generic_project,solar,,,10-baja_california_sur-mulege,53-mulege,2019-
cs_gco_26,generic_project,solar,,,10-baja_california_sur-mulege,53-mulege,2019-
cs_gco_27,generic_project,solar,,,03-occidental,26-salamanca,2019-
cs_otr_01,firm_project,solar,,,07-peninsular,44-chetumal,2016
cs_otr_11,firm_project,solar,,,06-noreste,16-monterrey,2018
cs_otr_12,firm_project,solar,,,04-noroeste,01-hermosillo,2018
cs_otr_02,firm_project,solar,,,05-norte,10-durango,2016
cs_otr_03,firm_project,solar,,,06-noreste,17-saltillo,2016
cs_otr_06,firm_project,solar,,,06-noreste,17-saltillo,2017
cs_otr_17,firm_project,solar,,,06-noreste,17-saltillo,2018
cs_otr_04,firm_project,solar,,,07-peninsular,44-chetumal,2016
cs_otr_05,firm_project,solar,,,06-noreste,21-guemez,2016
cs_otr_07,auction_projects,solar,,,03-occidental,24-aguascalientes,2018
cs_otr_08,auction_projects,solar,,,03-occidental,30-queretaro,2018
cs_otr_09,auction_projects,solar,,,05-norte,11-laguna,2018
cs_otr_10,auction_projects,solar,,,05-norte,11-laguna,2018
cs_otr_13,auction_projects,solar,,,07-peninsular,42-merida,2018
cs_otr_14,auction_projects,solar,,,03-occidental,24-aguascalientes,2018
cs_otr_15,auction_projects,solar,,,07-peninsular,42-merida,2018
cs_otr_16,auction_projects,solar,,,07-peninsular,42-merida,2018
cs_otr_18,auction_projects,solar,,,03-occidental,30-queretaro,2018
cs_otr_19,auction_projects,solar,,,07-peninsular,42-merida,2018
cs_pp_05,firm_project,solar,,,03-occidental,24-aguascalientes,2017
cs_pp_06,firm_project,solar,,,03-occidental,24-aguascalientes,2017
cs_pp_08,firm_project,solar,,,03-occidental,24-aguascalientes,2017
cs_pp_09,firm_project,solar,,,03-occidental,24-aguascalientes,2017
cs_pp_10,firm_project,solar,,,04-noroeste,02-cananea,2016
cs_pp_12,firm_project,solar,,,05-norte,09-chihuahua,2017
cs_pp_55,firm_project,solar,,,05-norte,07-juarez,2017
cs_pp_01,firm_project,solar,,,07-peninsular,42-merida,2017
cs_pp_13,firm_project,solar,,,04-noroeste,01-hermosillo,2016
cs_pp_40,firm_project,solar,,,04-noroeste,01-hermosillo,2016
cs_pp_14,firm_project,solar,,,04-noroeste,01-hermosillo,2016
cs_pp_56,firm_project,solar,,,03-occidental,30-queretaro,2017
cs_pp_41,firm_project,solar,,,05-norte,09-chihuahua,2016
cs_pp_42,firm_project,solar,,,04-noroeste,01-hermosillo,2016
cs_pp_43,firm_project,solar,,,05-norte,08-moctezuma,2016
cs_pp_16,firm_project,solar,,,04-noroeste,01-hermosillo,2017
cs_pp_44,firm_project,solar,,,03-occidental,30-queretaro,2016
cs_pp_45,firm_project,solar,,,03-occidental,30-queretaro,2016
cs_pp_46,firm_project,solar,,,04-noroeste,03-obregon,2016
cs_pp_17,firm_project,solar,,,09-baja_california_sur-la_paz,51-la_paz,2016
cs_pp_47,firm_project,solar,,,03-occidental,23-guadalajara,2016
cs_pp_48,firm_project,solar,,,03-occidental,23-guadalajara,2016
cs_pp_18,firm_project,solar,,,09-baja_california_sur-la_paz,51-la_paz,2016
cs_pp_21,firm_project,solar,,,04-noroeste,01-hermosillo,2016
cs_pp_49,firm_project,solar,,,03-occidental,30-queretaro,2016
cs_pp_50,firm_project,solar,,,05-norte,09-chihuahua,2016
cs_pp_51,firm_project,solar,,,04-noroeste,01-hermosillo,2016
cs_pp_52,firm_project,solar,,,06-noreste,12-rio_escondido,2016
cs_pp_24,firm_project,solar,,,04-noroeste,01-hermosillo,2016
cs_pp_113,firm_project,solar,,,04-noroeste,01-hermosillo,2016
cs_pp_53,firm_project,solar,,,03-occidental,25-san_luis_potosi,2016
cs_pp_114,firm_project,solar,,,05-norte,08-moctezuma,2016
cs_pp_25,firm_project,solar,,,05-norte,10-durango,2016
cs_pp_02,firm_project,solar,,,05-norte,10-durango,2016
cs_pp_03,firm_project,solar,,,05-norte,10-durango,2016
cs_pp_26,firm_project,solar,,,05-norte,10-durango,2016
cs_pp_28,firm_project,solar,,,05-norte,10-durango,2016
cs_pp_04,firm_project,solar,,,05-norte,10-durango,2016
cs_pp_54,firm_project,solar,,,05-norte,09-chihuahua,2016
cs_pp_118,optimization,solar,,,03-occidental,24-aguascalientes,2019-
cs_pp_119,optimization,solar,,,03-occidental,24-aguascalientes,2019-
cs_pp_120,optimization,solar,,,05-norte,07-juarez,2019-
cs_pp_85,optimization,solar,,,05-norte,08-moctezuma,2019-
cs_pp_121,optimization,solar,,,03-occidental,26-salamanca,2019-
cs_pp_122,optimization,solar,,,05-norte,09-chihuahua,2019-
cs_pp_123,optimization,solar,,,06-noreste,12-rio_escondido,2019-
cs_pp_124,optimization,solar,,,07-peninsular,42-merida,2019-
cs_pp_125,optimization,solar,,,07-peninsular,42-merida,2019-
cs_pp_115,optimization,solar,,,09-baja_california_sur-la_paz,51-la_paz,2019-
cs_pp_86,optimization,solar,,,04-noroeste,01-hermosillo,2019-
cs_pp_126,optimization,solar,,,10-baja_california_sur-mulege,53-mulege,2019-
cs_pp_117,optimization,solar,,,09-baja_california_sur-la_paz,50-villa_constitucion,2019-
cs_pp_33,optimization,solar,,,04-noroeste,01-hermosillo,2019-
cs_pp_127,optimization,solar,,,04-noroeste,03-obregon,2019-
cs_pp_128,optimization,solar,,,04-noroeste,03-obregon,2019-
cs_pp_129,optimization,solar,,,04-noroeste,03-obregon,2019-
cs_pp_130,optimization,solar,,,03-occidental,30-queretaro,2019-
cs_pp_92,optimization,solar,,,05-norte,10-durango,2019-
cs_pp_75,optimization,solar,,,04-noroeste,01-hermosillo,2019-
cs_pp_131,optimization,solar,,,03-occidental,25-san_luis_potosi,2019-
cs_pp_132,optimization,solar,,,05-norte,07-juarez,2019-
cs_pp_93,optimization,solar,,,05-norte,08-moctezuma,2019-
cs_pp_94,optimization,solar,,,05-norte,10-durango,2019-
cs_pp_133,optimization,solar,,,03-occidental,24-aguascalientes,2019-
cs_pp_134,optimization,solar,,,03-occidental,30-queretaro,2019-
cs_pp_109-cs_pp_110_2/,optimization,solar,,,08-baja_california,48-mexicali,2019-
cs_pp_135,optimization,solar,,,05-norte,09-chihuahua,2019-
cs_pp_15,optimization,solar,,,08-baja_california,48-mexicali,2019-
cs_pp_136,optimization,solar,,,03-occidental,25-san_luis_potosi,2019-
cs_pp_76,optimization,solar,,,04-noroeste,01-hermosillo,2019-
cs_pp_95,optimization,solar,,,05-norte,08-moctezuma,2019-
cs_pp_137,optimization,solar,,,04-noroeste,03-obregon,2019-
cs_pp_138,optimization,solar,,,03-occidental,30-queretaro,2019-
cs_pp_139,optimization,solar,,,03-occidental,24-aguascalientes,2019-
cs_pp_77,optimization,solar,,,04-noroeste,01-hermosillo,2019-
cs_pp_140,optimization,solar,,,04-noroeste,04-los_mochis,2019-
cs_pp_141,optimization,solar,,,05-norte,09-chihuahua,2019-
cs_pp_142,optimization,solar,,,03-occidental,25-san_luis_potosi,2019-
cs_pp_143,optimization,solar,,,03-occidental,30-queretaro,2019-
cs_pp_144,optimization,solar,,,01-central,31-central,2019-
cs_pp_87,optimization,solar,,,04-noroeste,01-hermosillo,2019-
cs_pp_145,optimization,solar,,,03-occidental,30-queretaro,2019-
cs_pp_146,optimization,solar,,,05-norte,09-chihuahua,2019-
cs_pp_147,optimization,solar,,,05-norte,09-chihuahua,2019-
cs_pp_148,optimization,solar,,,03-occidental,24-aguascalientes,2019-
cs_pp_149,optimization,solar,,,03-occidental,25-san_luis_potosi,2019-
cs_pp_150,optimization,solar,,,04-noroeste,03-obregon,2019-
cs_pp_151,optimization,solar,,,04-noroeste,03-obregon,2019-
cs_pp_96,optimization,solar,,,05-norte,08-moctezuma,2019-
cs_pp_152,optimization,solar,,,02-oriental,34-puebla,2019-
cs_pp_153,optimization,solar,,,03-occidental,26-salamanca,2019-
cs_pp_154,optimization,solar,,,04-noroeste,04-los_mochis,2019-
cs_pp_88,optimization,solar,,,05-norte,08-moctezuma,2019-
cs_pp_155,optimization,solar,,,06-noreste,17-saltillo,2019-
cs_pp_70,optimization,solar,,,05-norte,11-laguna,2019-
cs_pp_156,optimization,solar,,,03-occidental,25-san_luis_potosi,2019-
cs_pp_157,optimization,solar,,,03-occidental,30-queretaro,2019-
cs_pp_158,optimization,solar,,,01-central,31-central,2019-
cs_pp_159,optimization,solar,,,06-noreste,17-saltillo,2019-
cs_pp_160,optimization,solar,,,02-oriental,39-grijalva,2019-
cs_pp_97,optimization,solar,,,05-norte,08-moctezuma,2019-
cs_pp_98,optimization,solar,,,05-norte,08-moctezuma,2019-
cs_pp_161,optimization,solar,,,03-occidental,24-aguascalientes,2019-
cs_pp_57-cs_pp_61_2/,optimization,solar,,,09-baja_california_sur-la_paz,51-la_paz,2019-
cs_pp_162,optimization,solar,,,03-occidental,24-aguascalientes,2019-
cs_pp_89-cs_pp_99_2/,optimization,solar,,,05-norte,08-moctezuma,2019-
cs_pp_163,optimization,solar,,,03-occidental,23-guadalajara,2019-
cs_pp_35,optimization,solar,,,04-noroeste,01-hermosillo,2019-
cs_pp_71,optimization,solar,,,05-norte,11-laguna,2019-
cs_pp_78,optimization,solar,,,05-norte,11-laguna,2019-
cs_pp_72,optimization,solar,,,05-norte,11-laguna,2019-
cs_pp_73,optimization,solar,,,05-norte,11-laguna,2019-
cs_pp_164,optimization,solar,,,03-occidental,24-aguascalientes,2019-
cs_pp_165,optimization,solar,,,03-occidental,24-aguascalientes,2019-
cs_pp_166,optimization,solar,,,03-occidental,23-guadalajara,2019-
cs_pp_167,optimization,solar,,,03-occidental,23-guadalajara,2019-
cs_pp_168,optimization,solar,,,03-occidental,24-aguascalientes,2019-
cs_pp_169,optimization,solar,,,04-noroeste,03-obregon,2019-
cs_pp_170,optimization,solar,,,04-noroeste,04-los_mochis,2019-
cs_pp_171,optimization,solar,,,03-occidental,30-queretaro,2019-
cs_pp_19,optimization,solar,,,05-norte,10-durango,2019-
cs_pp_20,optimization,solar,,,05-norte,10-durango,2019-
cs_pp_172,optimization,solar,,,03-occidental,23-guadalajara,2019-
cs_pp_173,optimization,solar,,,03-occidental,30-queretaro,2019-
cs_pp_174,optimization,solar,,,05-norte,09-chihuahua,2019-
cs_pp_58,optimization,solar,,,03-occidental,22-tepic,2019-
cs_pp_100,optimization,solar,,,05-norte,08-moctezuma,2019-
cs_pp_175,optimization,solar,,,01-central,31-central,2019-
cs_pp_79,optimization,solar,,,04-noroeste,01-hermosillo,2019-
cs_pp_176,optimization,solar,,,03-occidental,24-aguascalientes,2019-
cs_pp_177,optimization,solar,,,03-occidental,30-queretaro,2019-
cs_pp_178,optimization,solar,,,05-norte,09-chihuahua,2019-
cs_pp_38,optimization,solar,,,04-noroeste,01-hermosillo,2019-
cs_pp_65,optimization,solar,,,04-noroeste,02-cananea,2019-
cs_pp_39-cs_pp_66_2/,optimization,solar,,,04-noroeste,02-cananea,2019-
cs_pp_67,optimization,solar,,,04-noroeste,02-cananea,2019-
cs_pp_68,optimization,solar,,,04-noroeste,02-cananea,2019-
cs_pp_179,optimization,solar,,,06-noreste,17-saltillo,2019-
cs_pp_180,optimization,solar,,,03-occidental,23-guadalajara,2019-
cs_pp_111,optimization,solar,,,08-baja_california,49-san_luis_rio_colorado,2019-
cs_pp_80,optimization,solar,,,05-norte,11-laguna,2019-
cs_pp_181,optimization,solar,,,06-noreste,16-monterrey,2019-
cs_pp_182,optimization,solar,,,06-noreste,16-monterrey,2019-
cs_pp_183,optimization,solar,,,06-noreste,16-monterrey,2019-
cs_pp_184,optimization,solar,,,06-noreste,12-rio_escondido,2019-
cs_pp_30,optimization,solar,,,08-baja_california,47-ensenada,2019-
cs_pp_31,optimization,solar,,,08-baja_california,47-ensenada,2019-
cs_pp_185,optimization,solar,,,03-occidental,23-guadalajara,2019-
cs_pp_186,optimization,solar,,,06-noreste,16-monterrey,2019-
cs_pp_101,optimization,solar,,,05-norte,08-moctezuma,2019-
cs_pp_187,optimization,solar,,,06-noreste,17-saltillo,2019-
cs_pp_81,optimization,solar,,,05-norte,11-laguna,2019-
cs_pp_188,optimization,solar,,,03-occidental,25-san_luis_potosi,2019-
cs_pp_189,optimization,solar,,,03-occidental,30-queretaro,2019-
cs_pp_190,optimization,solar,,,03-occidental,25-san_luis_potosi,2019-
cs_pp_191,optimization,solar,,,05-norte,10-durango,2019-
cs_pp_192,optimization,solar,,,03-occidental,24-aguascalientes,2019-
cs_pp_102,optimization,solar,,,05-norte,07-juarez,2019-
cs_pp_59,optimization,solar,,,09-baja_california_sur-la_paz,50-villa_constitucion,2019-
cs_pp_69-cs_pp_90_2/,optimization,solar,,,04-noroeste,01-hermosillo,2019-
cs_pp_32,optimization,solar,,,09-baja_california_sur-la_paz,51-la_paz,2019-
cs_pp_62,optimization,solar,,,09-baja_california_sur-la_paz,51-la_paz,2019-
cs_pp_82,optimization,solar,,,04-noroeste,01-hermosillo,2019-
cs_pp_193,optimization,solar,,,05-norte,09-chihuahua,2019-
cs_pp_194,optimization,solar,,,05-norte,09-chihuahua,2019-
cs_pp_103,optimization,solar,,,05-norte,07-juarez,2019-
cs_pp_195,optimization,solar,,,05-norte,07-juarez,2019-
cs_pp_63,optimization,solar,,,09-baja_california_sur-la_paz,52-los_cabos,2019-
cs_pp_196,optimization,solar,,,04-noroeste,03-obregon,2019-
cs_pp_197,optimization,solar,,,03-occidental,23-guadalajara,2019-
cs_pp_198,optimization,solar,,,03-occidental,23-guadalajara,2019-
cs_pp_199,optimization,solar,,,02-oriental,34-puebla,2019-
cs_pp_200,optimization,solar,,,02-oriental,39-grijalva,2019-
cs_pp_201,optimization,solar,,,07-peninsular,41-lerma,2019-
cs_pp_202,optimization,solar,,,01-central,31-central,2019-
cs_pp_203,optimization,solar,,,05-norte,09-chihuahua,2019-
cs_pp_204,optimization,solar,,,02-oriental,35-acapulco,2019-
cs_pp_205,optimization,solar,,,05-norte,09-chihuahua,2019-
cs_pp_104,optimization,solar,,,05-norte,07-juarez,2019-
cs_pp_206,optimization,solar,,,04-noroeste,05-culiacan,2019-
cs_pp_105,optimization,solar,,,05-norte,10-durango,2019-
cs_pp_207,optimization,solar,,,04-noroeste,04-los_mochis,2019-
cs_pp_208,optimization,solar,,,04-noroeste,04-los_mochis,2019-
cs_pp_209,optimization,solar,,,06-noreste,21-guemez,2019-
cs_pp_83,optimization,solar,,,04-noroeste,01-hermosillo,2019-
cs_pp_210,optimization,solar,,,03-occidental,27-manzanillo,2019-
cs_pp_211,optimization,solar,,,02-oriental,38-tabasco,2019-
cs_pp_212,optimization,solar,,,06-noreste,19-huasteca,2019-
cs_pp_213,optimization,solar,,,04-noroeste,06-mazatlan,2019-
cs_pp_214,optimization,solar,,,04-noroeste,04-los_mochis,2019-
cs_pp_215,optimization,solar,,,06-noreste,12-rio_escondido,2019-
cs_pp_216,optimization,solar,,,04-noroeste,03-obregon,2019-
cs_pp_217,optimization,solar,,,06-noreste,21-guemez,2019-
cs_pp_218,optimization,solar,,,06-noreste,12-rio_escondido,2019-
cs_pp_219,optimization,solar,,,06-noreste,17-saltillo,2019-
cs_pp_106,optimization,solar,,,05-norte,07-juarez,2019-
cs_pp_220,optimization,solar,,,03-occidental,25-san_luis_potosi,2019-
cs_pp_221,optimization,solar,,,03-occidental,27-manzanillo,2019-
