name_switch,name_prodesen,load_zone,load_area,capacity_factor
humaya,humaya,04-noroeste,05-culiacan,0.98107561728395054
humaya,humaya,04-noroeste,05-culiacan,3.6926759259259256
humaya,humaya,04-noroeste,05-culiacan,14.720819444444444
humaya,humaya,04-noroeste,05-culiacan,21.851435185185185
humaya,humaya,04-noroeste,05-culiacan,23.335856481481482
humaya,humaya,04-noroeste,05-culiacan,0.0
humaya,humaya,04-noroeste,05-culiacan,0.0
humaya,humaya,04-noroeste,05-culiacan,0.0
humaya,humaya,04-noroeste,05-culiacan,37.928567901234572
humaya,humaya,04-noroeste,05-culiacan,59.473743827160497
humaya,humaya,04-noroeste,05-culiacan,76.456600308641981
humaya,humaya,04-noroeste,05-culiacan,71.74329783950617
humaya,humaya,04-noroeste,05-culiacan,52.411651234567898
humaya,humaya,04-noroeste,05-culiacan,10.742097222222222
humaya,humaya,04-noroeste,05-culiacan,4.5875740740740749
humaya,humaya,04-noroeste,05-culiacan,2.5441049382716048
humaya,humaya,04-noroeste,05-culiacan,15.520444444444445
humaya,humaya,04-noroeste,05-culiacan,41.633850308641982
humaya,humaya,04-noroeste,05-culiacan,58.517969135802474
humaya,humaya,04-noroeste,05-culiacan,41.364311728395066
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,12.982276967592593
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,12.039492939814815
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,14.616448958333333
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,21.748196412037036
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,14.670299421296296
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,17.286254282407405
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,39.177747916666675
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,26.801395370370372
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,63.004821527777764
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,87.136724305555546
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,58.10818159722222
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,31.830910416666665
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,24.23857962962963
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,23.046091666666666
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,26.433932291666668
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,29.514723379629626
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,36.794624537037038
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,15.578807754629631
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,18.134587037037036
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,42.059807291666665
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,38.631755324074078
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,42.874443402777779
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,14.812686689814816
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,24.852990856481483
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,15.089622569444444
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,26.114213541666665
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,26.377451504629629
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,14.03333761574074
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,9.9144412037037029
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,9.4028765046296297
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,28.622044560185184
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,45.126018171296302
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,49.515583912037037
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,64.21782858796297
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,26.134870949074074
infernillo,infiernillo,03-occidental,29-lazaro_cardenas,18.887869560185187
itzicuaro,itzicuaro,03-occidental,28-carapan,31.7701655982906
itzicuaro,itzicuaro,03-occidental,28-carapan,33.095397079772084
itzicuaro,itzicuaro,03-occidental,28-carapan,56.497284544159541
itzicuaro,itzicuaro,03-occidental,28-carapan,60.122195512820518
itzicuaro,itzicuaro,03-occidental,28-carapan,62.335737179487182
itzicuaro,itzicuaro,03-occidental,28-carapan,63.215589387464391
itzicuaro,itzicuaro,03-occidental,28-carapan,68.675213675213683
itzicuaro,itzicuaro,03-occidental,28-carapan,65.691773504273513
itzicuaro,itzicuaro,03-occidental,28-carapan,65.67418981481481
itzicuaro,itzicuaro,03-occidental,28-carapan,50.268652065527078
itzicuaro,itzicuaro,03-occidental,28-carapan,34.566862535612543
itzicuaro,itzicuaro,03-occidental,28-carapan,42.464164886039882
itzicuaro,itzicuaro,03-occidental,28-carapan,77.580128205128204
itzicuaro,itzicuaro,03-occidental,28-carapan,71.628605769230774
itzicuaro,itzicuaro,03-occidental,28-carapan,57.924234330484339
itzicuaro,itzicuaro,03-occidental,28-carapan,62.495771011396016
itzicuaro,itzicuaro,03-occidental,28-carapan,53.187099358974365
itzicuaro,itzicuaro,03-occidental,28-carapan,34.669916310541311
itzicuaro,itzicuaro,03-occidental,28-carapan,35.628116096866094
itzicuaro,itzicuaro,03-occidental,28-carapan,38.029513888888893
itzicuaro,itzicuaro,03-occidental,28-carapan,39.990429131054135
itzicuaro,itzicuaro,03-occidental,28-carapan,20.621438746438749
itzicuaro,itzicuaro,03-occidental,28-carapan,27.788684116809115
itzicuaro,itzicuaro,03-occidental,28-carapan,29.76139601139602
itzicuaro,itzicuaro,03-occidental,28-carapan,74.287081552706553
itzicuaro,itzicuaro,03-occidental,28-carapan,69.479166666666671
itzicuaro,itzicuaro,03-occidental,28-carapan,74.097444800569804
itzicuaro,itzicuaro,03-occidental,28-carapan,69.923655626780629
itzicuaro,itzicuaro,03-occidental,28-carapan,71.049011752136764
itzicuaro,itzicuaro,03-occidental,28-carapan,74.062722578347589
itzicuaro,itzicuaro,03-occidental,28-carapan,81.12112713675215
itzicuaro,itzicuaro,03-occidental,28-carapan,79.933671652421651
itzicuaro,itzicuaro,03-occidental,28-carapan,79.627403846153854
itzicuaro,itzicuaro,03-occidental,28-carapan,58.754674145299155
itzicuaro,itzicuaro,03-occidental,28-carapan,80.603855056980052
itzicuaro,itzicuaro,03-occidental,28-carapan,80.609196937321954
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,97.593315972222229
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,83.406076388888891
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,90.697135416666669
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,41.966319444444444
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,81.524392361111126
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,85.1875
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,101.97222222222221
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,102.51744791666665
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,89.764670138888874
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,103.54001736111111
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,100.63203125
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,102.34366319444446
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,94.749218749999997
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,85.69140625
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,89.491319444444457
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,85.576649305555563
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,47.40234375
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,84.771354166666669
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,98.093229166666646
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,103.13802083333334
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,99.607031250000006
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,102.30043402777778
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,98.290538194444437
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,102.63350694444443
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,81.400260416666683
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,72.84435763888888
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,72.45043402777776
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,15.93454861111111
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,71.196961805555546
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,74.39401041666666
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,92.669878472222223
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,95.933854166666677
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,92.759722222222209
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,53.342708333333334
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,92.995138888888874
ixtaczoquitlan,ixtaczoquitlan,02-oriental,36-temascal,0.0
jumatan,jumatan,03-occidental,22-tepic,23.187754841997961
jumatan,jumatan,03-occidental,22-tepic,14.526758409785931
jumatan,jumatan,03-occidental,22-tepic,14.352637614678898
jumatan,jumatan,03-occidental,22-tepic,9.2844036697247674
jumatan,jumatan,03-occidental,22-tepic,2.8604102956167172
jumatan,jumatan,03-occidental,22-tepic,9.2140672782874606
jumatan,jumatan,03-occidental,22-tepic,71.197884811416912
jumatan,jumatan,03-occidental,22-tepic,79.719100407747192
jumatan,jumatan,03-occidental,22-tepic,69.751847604485221
jumatan,jumatan,03-occidental,22-tepic,85.495922528032608
jumatan,jumatan,03-occidental,22-tepic,81.219801223241589
jumatan,jumatan,03-occidental,22-tepic,83.574031600407721
jumatan,jumatan,03-occidental,22-tepic,41.543705402650353
jumatan,jumatan,03-occidental,22-tepic,46.772744648318039
jumatan,jumatan,03-occidental,22-tepic,27.772935779816514
jumatan,jumatan,03-occidental,22-tepic,11.701516309887868
jumatan,jumatan,03-occidental,22-tepic,28.666156982670742
jumatan,jumatan,03-occidental,22-tepic,72.964513251783885
jumatan,jumatan,03-occidental,22-tepic,67.171190112130475
jumatan,jumatan,03-occidental,22-tepic,80.968208460754326
jumatan,jumatan,03-occidental,22-tepic,51.840787461773694
jumatan,jumatan,03-occidental,22-tepic,20.918960244648314
jumatan,jumatan,03-occidental,22-tepic,0.0
jumatan,jumatan,03-occidental,22-tepic,0.0
jumatan,jumatan,03-occidental,22-tepic,23.752548419979611
jumatan,jumatan,03-occidental,22-tepic,26.312563710499486
jumatan,jumatan,03-occidental,22-tepic,18.469227828746174
jumatan,jumatan,03-occidental,22-tepic,14.382772680937819
jumatan,jumatan,03-occidental,22-tepic,15.836264016309883
jumatan,jumatan,03-occidental,22-tepic,25.132454128440369
jumatan,jumatan,03-occidental,22-tepic,65.779051987767573
jumatan,jumatan,03-occidental,22-tepic,74.852828746177366
jumatan,jumatan,03-occidental,22-tepic,76.522999490315996
jumatan,jumatan,03-occidental,22-tepic,74.1783256880734
jumatan,jumatan,03-occidental,22-tepic,45.69973241590214
jumatan,jumatan,03-occidental,22-tepic,58.705275229357788
la_amistad,la_amistad,06-noreste,12-rio_escondido,48.739141414141415
la_amistad,la_amistad,06-noreste,12-rio_escondido,34.134332912457914
la_amistad,la_amistad,06-noreste,12-rio_escondido,10.813829966329966
la_amistad,la_amistad,06-noreste,12-rio_escondido,36.058047138047137
la_amistad,la_amistad,06-noreste,12-rio_escondido,8.23238005050505
la_amistad,la_amistad,06-noreste,12-rio_escondido,3.0844002525252527
la_amistad,la_amistad,06-noreste,12-rio_escondido,12.485149410774412
la_amistad,la_amistad,06-noreste,12-rio_escondido,11.903398569023569
la_amistad,la_amistad,06-noreste,12-rio_escondido,7.798499579124579
la_amistad,la_amistad,06-noreste,12-rio_escondido,8.0675841750841748
la_amistad,la_amistad,06-noreste,12-rio_escondido,0.0
la_amistad,la_amistad,06-noreste,12-rio_escondido,0.0
la_amistad,la_amistad,06-noreste,12-rio_escondido,49.425315656565658
la_amistad,la_amistad,06-noreste,12-rio_escondido,52.402615740740735
la_amistad,la_amistad,06-noreste,12-rio_escondido,30.407910353535357
la_amistad,la_amistad,06-noreste,12-rio_escondido,14.431441498316497
la_amistad,la_amistad,06-noreste,12-rio_escondido,44.179242424242432
la_amistad,la_amistad,06-noreste,12-rio_escondido,14.303095538720539
la_amistad,la_amistad,06-noreste,12-rio_escondido,14.755286195286194
la_amistad,la_amistad,06-noreste,12-rio_escondido,34.38481481481481
la_amistad,la_amistad,06-noreste,12-rio_escondido,36.645465067340069
la_amistad,la_amistad,06-noreste,12-rio_escondido,19.40292929292929
la_amistad,la_amistad,06-noreste,12-rio_escondido,12.815949074074073
la_amistad,la_amistad,06-noreste,12-rio_escondido,29.512281144781145
la_amistad,la_amistad,06-noreste,12-rio_escondido,10.788493265993267
la_amistad,la_amistad,06-noreste,12-rio_escondido,11.302609427609427
la_amistad,la_amistad,06-noreste,12-rio_escondido,17.254166666666666
la_amistad,la_amistad,06-noreste,12-rio_escondido,89.288322811447799
la_amistad,la_amistad,06-noreste,12-rio_escondido,29.447194865319865
la_amistad,la_amistad,06-noreste,12-rio_escondido,16.956904461279461
la_amistad,la_amistad,06-noreste,12-rio_escondido,13.881630892255892
la_amistad,la_amistad,06-noreste,12-rio_escondido,12.575372474747473
la_amistad,la_amistad,06-noreste,12-rio_escondido,64.40102904040404
la_amistad,la_amistad,06-noreste,12-rio_escondido,70.521984427609425
la_amistad,la_amistad,06-noreste,12-rio_escondido,8.2268518518518512
la_amistad,la_amistad,06-noreste,12-rio_escondido,4.2756460437710437
la_villita,villita,03-occidental,29-lazaro_cardenas,20.593267795138889
la_villita,villita,03-occidental,29-lazaro_cardenas,18.839427083333334
la_villita,villita,03-occidental,29-lazaro_cardenas,23.798050347222222
la_villita,villita,03-occidental,29-lazaro_cardenas,36.681407552083336
la_villita,villita,03-occidental,29-lazaro_cardenas,26.590738281249997
la_villita,villita,03-occidental,29-lazaro_cardenas,27.265838541666664
la_villita,villita,03-occidental,29-lazaro_cardenas,65.239069878472208
la_villita,villita,03-occidental,29-lazaro_cardenas,45.364512586805553
la_villita,villita,03-occidental,29-lazaro_cardenas,73.629444878472228
la_villita,villita,03-occidental,29-lazaro_cardenas,88.551489149305567
la_villita,villita,03-occidental,29-lazaro_cardenas,80.532143229166678
la_villita,villita,03-occidental,29-lazaro_cardenas,44.909411024305562
la_villita,villita,03-occidental,29-lazaro_cardenas,36.974798177083336
la_villita,villita,03-occidental,29-lazaro_cardenas,36.411421875000002
la_villita,villita,03-occidental,29-lazaro_cardenas,43.732012152777777
la_villita,villita,03-occidental,29-lazaro_cardenas,48.586282986111115
la_villita,villita,03-occidental,29-lazaro_cardenas,64.725880208333336
la_villita,villita,03-occidental,29-lazaro_cardenas,32.026648871527783
la_villita,villita,03-occidental,29-lazaro_cardenas,32.899368923611114
la_villita,villita,03-occidental,29-lazaro_cardenas,73.379421874999991
la_villita,villita,03-occidental,29-lazaro_cardenas,62.312406684027778
la_villita,villita,03-occidental,29-lazaro_cardenas,67.848003472222217
la_villita,villita,03-occidental,29-lazaro_cardenas,24.284624999999998
la_villita,villita,03-occidental,29-lazaro_cardenas,39.999506510416673
la_villita,villita,03-occidental,29-lazaro_cardenas,24.036355468749999
la_villita,villita,03-occidental,29-lazaro_cardenas,41.410134548611111
la_villita,villita,03-occidental,29-lazaro_cardenas,43.433891059027779
la_villita,villita,03-occidental,29-lazaro_cardenas,24.075453125000003
la_villita,villita,03-occidental,29-lazaro_cardenas,17.311472222222225
la_villita,villita,03-occidental,29-lazaro_cardenas,16.043092881944446
la_villita,villita,03-occidental,29-lazaro_cardenas,49.143997395833331
la_villita,villita,03-occidental,29-lazaro_cardenas,76.831747395833332
la_villita,villita,03-occidental,29-lazaro_cardenas,77.581383246527764
la_villita,villita,03-occidental,29-lazaro_cardenas,91.014893663194442
la_villita,villita,03-occidental,29-lazaro_cardenas,38.472798177083327
la_villita,villita,03-occidental,29-lazaro_cardenas,27.738077256944443
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
la_yesca,la_yesca,03-occidental,23-guadalajara,0.0
las_minas,minas,02-oriental,36-temascal,68.492916666666659
las_minas,minas,02-oriental,36-temascal,62.248935185185182
las_minas,minas,02-oriental,36-temascal,67.632009259259249
las_minas,minas,02-oriental,36-temascal,63.418657407407409
las_minas,minas,02-oriental,36-temascal,64.945796296296294
las_minas,minas,02-oriental,36-temascal,65.045416666666668
las_minas,minas,02-oriental,36-temascal,73.228324074074081
las_minas,minas,02-oriental,36-temascal,67.751814814814821
las_minas,minas,02-oriental,36-temascal,63.049999999999997
las_minas,minas,02-oriental,36-temascal,74.91269444444444
las_minas,minas,02-oriental,36-temascal,68.436814814814809
las_minas,minas,02-oriental,36-temascal,84.535231481481489
las_minas,minas,02-oriental,36-temascal,77.585564814814816
las_minas,minas,02-oriental,36-temascal,71.251601851851859
las_minas,minas,02-oriental,36-temascal,72.990638888888896
las_minas,minas,02-oriental,36-temascal,68.779018518518527
las_minas,minas,02-oriental,36-temascal,44.214907407407402
las_minas,minas,02-oriental,36-temascal,60.160027777777778
las_minas,minas,02-oriental,36-temascal,66.607879629629636
las_minas,minas,02-oriental,36-temascal,72.018527777777777
las_minas,minas,02-oriental,36-temascal,69.988814814814816
las_minas,minas,02-oriental,36-temascal,72.220425925925923
las_minas,minas,02-oriental,36-temascal,60.783842592592585
las_minas,minas,02-oriental,36-temascal,70.684750000000008
las_minas,minas,02-oriental,36-temascal,73.113805555555558
las_minas,minas,02-oriental,36-temascal,65.256518518518519
las_minas,minas,02-oriental,36-temascal,65.566111111111113
las_minas,minas,02-oriental,36-temascal,52.737870370370366
las_minas,minas,02-oriental,36-temascal,54.580138888888882
las_minas,minas,02-oriental,36-temascal,62.313111111111105
las_minas,minas,02-oriental,36-temascal,63.388249999999999
las_minas,minas,02-oriental,36-temascal,62.656000000000013
las_minas,minas,02-oriental,36-temascal,71.573425925925932
las_minas,minas,02-oriental,36-temascal,82.742592592592601
las_minas,minas,02-oriental,36-temascal,69.855120370370372
las_minas,minas,02-oriental,36-temascal,73.186407407407401
macuzari,mocuzari,04-noroeste,03-obregon,99.016319444444463
macuzari,mocuzari,04-noroeste,03-obregon,99.841767939814815
macuzari,mocuzari,04-noroeste,03-obregon,91.726244212962968
macuzari,mocuzari,04-noroeste,03-obregon,13.564525462962965
macuzari,mocuzari,04-noroeste,03-obregon,3.9116319444444443
macuzari,mocuzari,04-noroeste,03-obregon,95.427068865740736
macuzari,mocuzari,04-noroeste,03-obregon,84.051736111111111
macuzari,mocuzari,04-noroeste,03-obregon,0.0
macuzari,mocuzari,04-noroeste,03-obregon,0.0
macuzari,mocuzari,04-noroeste,03-obregon,0.0
macuzari,mocuzari,04-noroeste,03-obregon,0.0
macuzari,mocuzari,04-noroeste,03-obregon,0.0
macuzari,mocuzari,04-noroeste,03-obregon,111.57783564814817
macuzari,mocuzari,04-noroeste,03-obregon,91.893504050925927
macuzari,mocuzari,04-noroeste,03-obregon,64.168142361111109
macuzari,mocuzari,04-noroeste,03-obregon,0.0031250000000000002
macuzari,mocuzari,04-noroeste,03-obregon,47.025636574074078
macuzari,mocuzari,04-noroeste,03-obregon,99.262181712962956
macuzari,mocuzari,04-noroeste,03-obregon,79.517650462962962
macuzari,mocuzari,04-noroeste,03-obregon,0.0
macuzari,mocuzari,04-noroeste,03-obregon,0.0
macuzari,mocuzari,04-noroeste,03-obregon,0.0
macuzari,mocuzari,04-noroeste,03-obregon,0.0
macuzari,mocuzari,04-noroeste,03-obregon,0.0
macuzari,mocuzari,04-noroeste,03-obregon,114.69013310185186
macuzari,mocuzari,04-noroeste,03-obregon,113.7915943287037
macuzari,mocuzari,04-noroeste,03-obregon,120.59225983796296
macuzari,mocuzari,04-noroeste,03-obregon,88.006293402777786
macuzari,mocuzari,04-noroeste,03-obregon,1.4852575231481482
macuzari,mocuzari,04-noroeste,03-obregon,0.018070023148148151
macuzari,mocuzari,04-noroeste,03-obregon,24.682957175925928
macuzari,mocuzari,04-noroeste,03-obregon,125.57358217592594
macuzari,mocuzari,04-noroeste,03-obregon,118.69552951388889
macuzari,mocuzari,04-noroeste,03-obregon,101.06206597222223
macuzari,mocuzari,04-noroeste,03-obregon,0.0
macuzari,mocuzari,04-noroeste,03-obregon,0.0
malpaso,malpaso,02-oriental,39-grijalva,11.815941229423869
malpaso,malpaso,02-oriental,39-grijalva,18.574037551440327
malpaso,malpaso,02-oriental,39-grijalva,22.338755015432096
malpaso,malpaso,02-oriental,39-grijalva,26.360741898148149
malpaso,malpaso,02-oriental,39-grijalva,31.189001414609052
malpaso,malpaso,02-oriental,39-grijalva,27.818541795267492
malpaso,malpaso,02-oriental,39-grijalva,31.447259259259258
malpaso,malpaso,02-oriental,39-grijalva,36.864395833333333
malpaso,malpaso,02-oriental,39-grijalva,41.504090920781891
malpaso,malpaso,02-oriental,39-grijalva,51.722647890946504
malpaso,malpaso,02-oriental,39-grijalva,28.777871141975314
malpaso,malpaso,02-oriental,39-grijalva,38.18093287037037
malpaso,malpaso,02-oriental,39-grijalva,48.781410622427984
malpaso,malpaso,02-oriental,39-grijalva,54.754823045267486
malpaso,malpaso,02-oriental,39-grijalva,66.924779192386836
malpaso,malpaso,02-oriental,39-grijalva,62.988527006172845
malpaso,malpaso,02-oriental,39-grijalva,60.961693158436212
malpaso,malpaso,02-oriental,39-grijalva,57.704579218106986
malpaso,malpaso,02-oriental,39-grijalva,50.104350823045273
malpaso,malpaso,02-oriental,39-grijalva,47.253914866255151
malpaso,malpaso,02-oriental,39-grijalva,51.656490097736629
malpaso,malpaso,02-oriental,39-grijalva,35.853477623456783
malpaso,malpaso,02-oriental,39-grijalva,33.75907073045267
malpaso,malpaso,02-oriental,39-grijalva,22.905721450617285
malpaso,malpaso,02-oriental,39-grijalva,18.948389789094648
malpaso,malpaso,02-oriental,39-grijalva,3.1870486111111109
malpaso,malpaso,02-oriental,39-grijalva,62.106920396090523
malpaso,malpaso,02-oriental,39-grijalva,85.363817258230441
malpaso,malpaso,02-oriental,39-grijalva,83.827539480452685
malpaso,malpaso,02-oriental,39-grijalva,56.504570730452677
malpaso,malpaso,02-oriental,39-grijalva,72.726264789094657
malpaso,malpaso,02-oriental,39-grijalva,82.611828960905356
malpaso,malpaso,02-oriental,39-grijalva,40.747436471193417
malpaso,malpaso,02-oriental,39-grijalva,41.469736754115225
malpaso,malpaso,02-oriental,39-grijalva,40.458178240740736
malpaso,malpaso,02-oriental,39-grijalva,40.367202160493825
mazatepec,mazatepec,02-oriental,32-poza_rica,19.53971654040404
mazatepec,mazatepec,02-oriental,32-poza_rica,14.041166666666665
mazatepec,mazatepec,02-oriental,32-poza_rica,15.06137436868687
mazatepec,mazatepec,02-oriental,32-poza_rica,12.372491161616162
mazatepec,mazatepec,02-oriental,32-poza_rica,20.500666035353536
mazatepec,mazatepec,02-oriental,32-poza_rica,31.486908459595959
mazatepec,mazatepec,02-oriental,32-poza_rica,31.102333964646466
mazatepec,mazatepec,02-oriental,32-poza_rica,37.162145202020199
mazatepec,mazatepec,02-oriental,32-poza_rica,95.223991161616155
mazatepec,mazatepec,02-oriental,32-poza_rica,73.563331439393949
mazatepec,mazatepec,02-oriental,32-poza_rica,64.944552398989899
mazatepec,mazatepec,02-oriental,32-poza_rica,26.679768308080803
mazatepec,mazatepec,02-oriental,32-poza_rica,34.050028409090913
mazatepec,mazatepec,02-oriental,32-poza_rica,23.988382575757576
mazatepec,mazatepec,02-oriental,32-poza_rica,20.297590909090907
mazatepec,mazatepec,02-oriental,32-poza_rica,18.411947601010102
mazatepec,mazatepec,02-oriental,32-poza_rica,14.821142676767677
mazatepec,mazatepec,02-oriental,32-poza_rica,30.951450757575756
mazatepec,mazatepec,02-oriental,32-poza_rica,50.585032196969692
mazatepec,mazatepec,02-oriental,32-poza_rica,72.379335227272719
mazatepec,mazatepec,02-oriental,32-poza_rica,39.698622474747467
mazatepec,mazatepec,02-oriental,32-poza_rica,20.482195075757577
mazatepec,mazatepec,02-oriental,32-poza_rica,13.056608585858587
mazatepec,mazatepec,02-oriental,32-poza_rica,15.875844696969695
mazatepec,mazatepec,02-oriental,32-poza_rica,36.317280303030302
mazatepec,mazatepec,02-oriental,32-poza_rica,16.014789772727276
mazatepec,mazatepec,02-oriental,32-poza_rica,18.118383207070707
mazatepec,mazatepec,02-oriental,32-poza_rica,20.666382575757574
mazatepec,mazatepec,02-oriental,32-poza_rica,17.96900378787879
mazatepec,mazatepec,02-oriental,32-poza_rica,31.714526515151515
mazatepec,mazatepec,02-oriental,32-poza_rica,45.631100378787878
mazatepec,mazatepec,02-oriental,32-poza_rica,36.134521464646468
mazatepec,mazatepec,02-oriental,32-poza_rica,68.831152146464646
mazatepec,mazatepec,02-oriental,32-poza_rica,67.454438762626253
mazatepec,mazatepec,02-oriental,32-poza_rica,36.030700757575758
mazatepec,mazatepec,02-oriental,32-poza_rica,17.974717171717174
micos,micos,06-noreste,18-valles,42.918887273901809
micos,micos,06-noreste,18-valles,39.077236757105943
micos,micos,06-noreste,18-valles,38.282057493540059
micos,micos,06-noreste,18-valles,20.059956395348838
micos,micos,06-noreste,18-valles,0.15725936692506462
micos,micos,06-noreste,18-valles,18.998102390180879
micos,micos,06-noreste,18-valles,48.181928294573652
micos,micos,06-noreste,18-valles,51.198118540051688
micos,micos,06-noreste,18-valles,52.257550064599492
