State,County,lat,lon
Oaxaca,San Pedro Sochiapam,17.8166423,-96.63863426
Oaxaca,San Pedro Tapanatepec,16.3037258,-94.28523347
Oaxaca,San Pedro Taviche,16.64991575,-96.54414682
Oaxaca,San Pedro Teozacoalco,17.0029524,-97.30252964
Oaxaca,San Pedro Teutila,17.9778251,-96.64165017
Oaxaca,San Pedro Tidaa,17.3363265,-97.38970707
Oaxaca,San Pedro Topiltepec,17.457167,-97.36139265
Oaxaca,San Pedro Totolapam,16.65731,-96.23416427
Oaxaca,Villa de Tututepec de Melchor Ocampo,16.0982186,-97.5645682
Oaxaca,San Pedro Yaneri,17.42561655,-96.37316565
Oaxaca,San Pedro Yolox,17.63376475,-96.46231264
Oaxaca,San Pedro y San Pablo Ayutla,17.0378611,-96.13730563
Oaxaca,Villa de Etla,17.19711095,-96.7962865
Oaxaca,San Pedro y San Pablo Teposcolula,17.4936148,-97.47121682
Oaxaca,San Pedro y San Pablo Tequixtepec,18.10061955,-97.72700478
Oaxaca,San Pedro Yucunama,17.57914515,-97.47976421
Oaxaca,San Raymundo Jalpan,16.98049015,-96.75519711
Oaxaca,San Sebastian Abasolo,16.98641365,-96.63911927
Oaxaca,San Sebastian Coatlan,16.10327745,-96.86992317
Oaxaca,San Sebastian Ixcapa,16.5292908,-98.14806357
Oaxaca,San Sebastian Nicananduta,17.5181998,-97.67172963
Oaxaca,San Sebastian Rio Hondo,16.2020378,-96.42035767
Oaxaca,San Sebastian Tecomaxtlahuaca,17.3475166,-98.09145347
Oaxaca,San Sebastian Teitipac,16.9479128,-96.63086081
Oaxaca,San Sebastian Tutla,17.04450445,-96.67762173
Oaxaca,San Simon Almolongas,16.4121043,-96.71854653
Oaxaca,San Simon Zahuatlan,17.8368863,-97.99359114
Oaxaca,Santa Ana,16.32853865,-96.72375883
Oaxaca,Santa Ana Ateixtlahuaca,18.21988655,-96.88876081
Oaxaca,Santa Ana Cuauhtemoc,17.98480855,-96.80116724
Oaxaca,Santa Ana del Valle,17.01610955,-96.4631154
Oaxaca,Santa Ana Tavela,16.6076102,-95.87920313
Oaxaca,Santa Ana Tlapacoyan,16.7454432,-96.86695398
Oaxaca,Santa Ana Yareni,17.39708165,-96.62154344
Oaxaca,Santa Ana Zegache,16.8391864,-96.73055503
Oaxaca,Santa Catalina Quieri,16.3355806,-96.25709216
Oaxaca,Santa Catarina Cuixtla,16.2958926,-96.64807433
Oaxaca,Santa Catarina Ixtepeji,17.22189145,-96.58080722
Oaxaca,Santa Catarina Juquila,16.17998265,-97.33035123
Oaxaca,Santa Catarina Lachatao,17.18801405,-96.49700932
Oaxaca,Santa Catarina Loxicha,16.06682315,-96.71305519
Oaxaca,Santa Catarina Mechoacan,16.344301,-97.83131752
Oaxaca,Santa Catarina Minas,16.78917305,-96.61581436
Oaxaca,Santa Catarina Quiane,16.88010215,-96.7302669
Oaxaca,Santa Catarina Tayata,17.34122065,-97.55141215
Oaxaca,Santa Catarina Ticua,17.05558305,-97.53674063
Oaxaca,Santa Catarina Yosonotu,17.0045392,-97.6714154
Oaxaca,Santa Catarina Zapoquila,18.02518055,-97.5422546
Oaxaca,Santa Cruz Acatepec,18.15840185,-96.88246517
Oaxaca,Santa Cruz Amilpas,17.04758785,-96.68452293
Oaxaca,Santa Cruz de Bravo,17.57230785,-98.21623838
Oaxaca,Santa Cruz Itundujia,16.75744225,-97.67366637
Oaxaca,Santa Cruz Mixtepec,16.78110985,-96.85555013
Oaxaca,Santa Cruz Nundaco,17.15511005,-97.72285178
Oaxaca,Santa Cruz Papalutla,16.95316255,-96.58518168
Oaxaca,Santa Cruz Tacache de Mina,17.81717855,-98.16643101
Oaxaca,Santa Cruz Tacahua,16.919583,-97.46309469
Oaxaca,Santa Cruz Tayata,17.37608365,-97.57792317
Oaxaca,Santa Cruz Xitla,16.3380484,-96.66895083
Oaxaca,Santa Cruz Xoxocotlan,17.0097137,-96.73764316
Oaxaca,Santa Cruz Zenzontepec,16.4705593,-97.4742873
Oaxaca,Santa Gertrudis,16.7764743,-96.78386894
Oaxaca,Santa Ines del Monte,16.92234405,-96.85452133
Oaxaca,Santa Ines Yatzeche,16.80758735,-96.75882836
Oaxaca,Santa Lucia del Camino,17.06772405,-96.67343821
Oaxaca,Santa Lucia Miahuatlan,16.179653,-96.61823261
Oaxaca,Santa Lucia Monteverde,16.95532905,-97.72132734
Oaxaca,Santa Lucia Ocotlan,16.7267842,-96.66785713
Oaxaca,Santa Maria Alotepec,17.08486945,-95.83035919
Oaxaca,Santa Maria Apazco,17.6259837,-97.0793982
Oaxaca,Santa Maria la Asuncion,18.1030583,-96.81927666
Oaxaca,Heroica Ciudad de Tlaxiaco,17.2364266,-97.69895219
Oaxaca,Ayoquezco de Aldama,16.66845325,-96.88959484
Oaxaca,Santa Maria Atzompa,17.0852576,-96.79268658
Oaxaca,Santa Maria Camotlan,17.8663834,-97.64060119
Oaxaca,Santa Maria Colotepec,15.85317235,-96.93976571
Oaxaca,Santa Maria Cortijo,16.4348739,-98.30697509
Oaxaca,Santa Maria Coyotepec,16.97168085,-96.71078431
Oaxaca,Santa Maria Chachoapam,17.5743899,-97.23936237
Oaxaca,Villa de Chilapa de Diaz,17.59496045,-97.6503226
Oaxaca,Santa Maria Chilchotla,18.28880165,-96.73909802
Oaxaca,Santa Maria Chimalapa,16.94168015,-94.35866628
Oaxaca,Santa Maria del Rosario,17.3428461,-97.60622173
Oaxaca,Santa Maria del Tule,17.0304149,-96.63075969
Oaxaca,Santa Maria Ecatepec,16.221922,-95.98122449
Oaxaca,Santa Maria Guelace,16.9924484,-96.61516098
Oaxaca,Santa Maria Guienagati,16.7818774,-95.2868399
Oaxaca,Santa Maria Huatulco,15.8220916,-96.20598584
Oaxaca,Santa Maria Huazolotitlan,16.19150835,-97.92389815
Oaxaca,Santa Maria Ipalapa,16.62253,-97.99107783
Oaxaca,Santa Maria Ixcatlan,17.84990185,-97.16051891
Oaxaca,Santa Maria Jacatepec,17.86795475,-96.20397746
Oaxaca,Santa Maria Jalapa del Marques,16.50895445,-95.46622374
Oaxaca,Santa Maria Jaltianguis,17.36147905,-96.54355149
Oaxaca,Santa Maria Lachixio,16.73681485,-97.03711682
Oaxaca,Santa Maria Mixtequilla,16.4219627,-95.27448216
Oaxaca,Santa Maria Nativitas,17.64167675,-97.33274729
Oaxaca,Santa Maria Nduayaco,17.40331405,-97.503384
Oaxaca,Santa Maria Ozolotepec,16.097647,-96.35368349
Oaxaca,Santa Maria Papalo,17.79762455,-96.80679223
Oaxaca,Santa Maria Penoles,21.511359,-103.370537
Oaxaca,Santa Maria Petapa,16.89887175,-95.12525758
Oaxaca,Santa Maria Quiegolani,16.30537195,-96.04375126
Oaxaca,Santa Maria Sola,16.56681865,-97.02355573
Oaxaca,Santa Maria Tataltepec,17.1365139,-97.39885781
Oaxaca,Santa Maria Tecomavaca,17.95166935,-97.07955692
Oaxaca,Santa Maria Temaxcalapa,17.37666175,-96.163851
Oaxaca,Santa Maria Temaxcaltepec,16.16792195,-97.19665872
Oaxaca,Santa Maria Teopoxco,18.17643995,-96.97321586
Oaxaca,Santa Maria Tepantlali,16.9426263,-95.98907189
Oaxaca,Santa Maria Texcatitlan,17.71949395,-97.04819168
Oaxaca,Santa Maria Tlahuitoltepec,17.12591245,-96.02907599
Oaxaca,Santa Maria Tlalixtac,17.9165994,-96.74085517
Oaxaca,Santa Maria Tonameca,15.7822218,-96.68341462
Oaxaca,Santa Maria Totolapilla,16.62541935,-95.61875774
Oaxaca,Santa Maria Xadani,16.36902465,-95.01903804
Oaxaca,Santa Maria Yalina,17.26418805,-96.28687354
Oaxaca,Santa Maria Yavesia,17.2032898,-96.4100608
Oaxaca,Santa Maria Yolotepec,16.8836299,-97.46437972
Oaxaca,Santa Maria Yosoyua,17.1083161,-97.4992242
Oaxaca,Santa Maria Yucuhiti,17.02705325,-97.801482
Oaxaca,Santa Maria Zacatepec,16.76802085,-97.98170892
Oaxaca,Santa Maria Zaniza,16.63321945,-97.34746998
Oaxaca,Santa Maria Zoquitlan,16.56154295,-96.35574555
Oaxaca,Santiago Amoltepec,16.64916715,-97.52165327
Oaxaca,Santiago Apoala,17.6394414,-97.14060046
Oaxaca,Santiago Apostol,16.79475895,-96.7274804
Oaxaca,Santiago Astata,15.9761161,-95.60988889
Oaxaca,Santiago Atitlan,17.08972655,-95.92704859
Oaxaca,Santiago Ayuquililla,17.9201112,-97.9609401
Oaxaca,Santiago Cacaloxtepec,17.7302301,-97.7352141
Oaxaca,Santiago Camotlan,17.54488535,-96.15859725
Oaxaca,Santiago Comaltepec,17.6361325,-96.3519005
Oaxaca,Santiago Chazumba,18.17837405,-97.69942667
Oaxaca,Santiago Choapam,17.3609714,-95.88645212
Oaxaca,Santiago del Rio,17.43275775,-98.10066446
Oaxaca,Santiago Huajolotitlan,17.81411895,-97.67979143
Oaxaca,Santiago Huauclilla,17.4908598,-97.04396584
Oaxaca,Santiago Ihuitlan Plumas,17.88056805,-97.43215431
Oaxaca,Santiago Ixcuintepec,16.92761575,-95.57899202
Oaxaca,Santiago Ixtayutla,16.5296417,-97.69243824
Oaxaca,Santiago Jamiltepec,16.2247631,-97.78075202
Oaxaca,Santiago Jocotepec,17.6488395,-95.98760979
Oaxaca,Santiago Juxtlahuaca,17.208558,-98.03835227
Oaxaca,Santiago Lachiguiri,16.79530495,-95.51698419
Oaxaca,Santiago Lalopa,17.41557935,-96.24857113
Oaxaca,Santiago Laollaga,16.63411275,-95.26290123
Oaxaca,Santiago Laxopa,17.198169,-96.3447938
Oaxaca,Santiago Llano Grande,16.48802335,-98.26143685
Oaxaca,Santiago Matatlan,16.80431225,-96.45455442
Oaxaca,Santiago Miltepec,17.98769825,-97.72789996
Oaxaca,Santiago Minas,16.4340476,-97.27421643
Oaxaca,Santiago Nacaltepec,17.5145653,-96.89453067
Oaxaca,Santiago Nejapilla,17.43032455,-97.38417743
Oaxaca,Santiago Nundiche,17.3366648,-97.70446271
Oaxaca,Santiago Nuyoo,17.01029715,-97.74942822
Oaxaca,Santiago Pinotepa Nacional,16.2961977,-98.16023232
Oaxaca,Santiago Suchilquitongo,17.2315835,-96.90587651
Oaxaca,Santiago Tamazola,17.7446283,-98.24458216
Oaxaca,Santiago Tapextla,16.3295992,-98.47702839
Oaxaca,Villa Tejupam de la Union,17.66466005,-97.45556044
Oaxaca,Santiago Tenango,17.2975009,-96.99831467
Oaxaca,Santiago Tepetlapa,17.79955445,-97.39509229
Oaxaca,Santiago Tetepec,16.3588957,-97.65446734
Oaxaca,Santiago Texcalcingo,18.2155884,-96.97542708
Oaxaca,Santiago Textitlan,16.7178298,-97.31492392
Oaxaca,Santiago Tilantongo,17.19646245,-97.37071028
Oaxaca,Santiago Tillo,17.46792895,-97.31734182
Oaxaca,Santiago Tlazoyaltepec,17.0285507,-96.97616193
Oaxaca,Santiago Xanica,16.0171601,-96.25293338
Oaxaca,Santiago Xiacui,17.27165285,-96.39335979
Oaxaca,Santiago Yaitepec,16.21233065,-97.23846558
Oaxaca,Santiago Yaveo,17.4879077,-95.47985806
Oaxaca,Santiago Yolomecatl,17.46584385,-97.57124172
Oaxaca,Santiago Yosondua,16.84665675,-97.49564076
Oaxaca,Santiago Yucuyachi,17.6098331,-98.24480711
Oaxaca,Santiago Zacatepec,17.20288865,-95.90243935
Oaxaca,Santiago Zoochila,17.2130061,-96.25014136
Oaxaca,Nuevo Zoquiapam,17.2491779,-96.65646747
Oaxaca,Santo Domingo Ingenio,16.5705352,-94.74249454
Oaxaca,Santo Domingo Albarradas,17.06401295,-96.20553156
Oaxaca,Santo Domingo Armenta,16.3410473,-98.35920264
Oaxaca,Santo Domingo Chihuitan,16.6389058,-95.17596172
Oaxaca,Santo Domingo de Morelos,15.8423771,-96.64415556
Oaxaca,Santo Domingo Ixcatlan,16.9090994,-97.52444948
Oaxaca,Santo Domingo Nuxaa,17.16102735,-97.03918827
Oaxaca,Santo Domingo Ozolotepec,16.17573755,-96.32153871
Oaxaca,Santo Domingo Petapa,16.8511394,-95.21203882
Oaxaca,Santo Domingo Roayaga,17.3330146,-96.06398555
Oaxaca,Santo Domingo Tehuantepec,16.18890195,-95.39601591
Oaxaca,Santo Domingo Teojomulco,16.58952915,-97.28095026
Oaxaca,Santo Domingo Tepuxtepec,16.9343435,-96.09691504
Oaxaca,Santo Domingo Tlatayapam,17.4018058,-97.34305086
Oaxaca,Santo Domingo Tomaltepec,17.0699849,-96.59717597
Oaxaca,Santo Domingo Tonala,17.67984715,-97.97554941
Oaxaca,Santo Domingo Tonaltepec,17.6153384,-97.3507071
Oaxaca,Santo Domingo Xagacia,17.12715475,-96.29736489
Oaxaca,Santo Domingo Yanhuitlan,17.5260612,-97.33594432
Oaxaca,Santo Domingo Yodohino,17.63888365,-97.69967063
Oaxaca,Santo Domingo Zanatepec,16.440503,-94.34325902
Oaxaca,Santos Reyes Nopala,16.0821395,-97.1791904
Oaxaca,Santos Reyes Papalo,17.7915893,-96.87890005
Oaxaca,Santos Reyes Tepejillo,17.4068893,-97.95584103
Oaxaca,Santos Reyes Yucuna,17.7725626,-98.01000585
Oaxaca,Santo Tomas Jalieza,16.8753693,-96.63710453
Oaxaca,Santo Tomas Mazaltepec,17.147109,-96.91557765
Oaxaca,Santo Tomas Ocotepec,17.1203799,-97.77349245
Oaxaca,Santo Tomas Tamazulapan,16.23998035,-96.590492
Oaxaca,San Vicente Coatlan,16.3759851,-96.83203506
Oaxaca,San Vicente Lachixio,16.64649465,-97.04080852
Oaxaca,San Vicente Nunu,21.511359,-103.370537
Oaxaca,Silacayoapam,17.588497,-98.07167263
Oaxaca,Sitio de Xitlapehua,16.36837185,-96.54732206
Oaxaca,Soledad Etla,17.1583199,-96.82767527
Oaxaca,Villa de Tamazulapam del Progreso,17.6948288,-97.57806644
Oaxaca,Tanetze de Zaragoza,17.38394245,-96.29561176
Oaxaca,Taniche,16.56761095,-96.76467725
Oaxaca,Tataltepec de Valdes,16.31255225,-97.52039334
Oaxaca,Teococuilco de Marcos Perez,17.31850015,-96.67230029
Oaxaca,Teotitlan de Flores Magon,18.1193462,-97.08730109
Oaxaca,Teotitlan del Valle,17.0493993,-96.50288988
Oaxaca,Teotongo,17.74584495,-97.54236467
Oaxaca,Tepelmeme Villa de Morelos,18.00715785,-97.28853629
Oaxaca,Tezoatlan de Segura y Luna,17.652222,-97.8111109
Oaxaca,San Jeronimo Tlacochahuaya,17.0180061,-96.54497997
Oaxaca,Tlacolula de Matamoros,16.9314623,-96.46110736
Oaxaca,Tlacotepec Plumas,17.87202395,-97.47039226
Oaxaca,Tlalixtac de Cabrera,17.07729135,-96.63636349
Oaxaca,Totontepec Villa de Morelos,17.23594765,-96.03586037
Oaxaca,Trinidad Zaachila,16.9243246,-96.78988267
Oaxaca,La Trinidad Vista Hermosa,17.774472,-97.49614425
Oaxaca,Union Hidalgo,16.4875515,-94.81227324
Oaxaca,Valerio Trujano,17.7724525,-96.98791593
Oaxaca,San Juan Bautista Valle Nacional,17.82029925,-96.33952378
Oaxaca,Villa Diaz Ordaz,17.05404795,-96.38128958
Oaxaca,Yaxe,16.7068338,-96.44401301
Oaxaca,Magdalena Yodocono de Porfirio Diaz,17.37903165,-97.3921703
Oaxaca,Yogana,16.43912915,-96.81549827
Oaxaca,Yutanduchi de Guerrero,17.07614205,-97.29214993
Oaxaca,Villa de Zaachila,16.95290205,-96.78394652
Oaxaca,San Mateo Yucutindo,16.736111,-97.4841669
Oaxaca,Zapotitlan Lagunas,17.7842317,-98.39236114
Oaxaca,Zapotitlan Palmas,17.88211635,-97.83578089
Oaxaca,Santa Ines de Zaragoza,17.26454905,-97.14458001
Oaxaca,Zimatlan de alvarez,16.87275355,-96.80131454
Puebla,Acajete,19.1002424,-97.93349943
Puebla,Acateno,20.1003632,-97.21517253
Puebla,Acatlan,18.2231375,-98.07685274
Puebla,Acatzingo,19.03018325,-97.76375993
Puebla,Acteopan,18.75144945,-98.67998228
Puebla,Ahuacatlan,20.02834465,-97.85463722
Puebla,Ahuatlan,18.57194055,-98.28741684
Puebla,Ahuazotepec,20.0565486,-98.13697817
Puebla,Ahuehuetitla,18.23220755,-98.19328632
Puebla,Ajalpan,18.4350086,-97.02474847
Puebla,Albino Zertuche,18.0126777,-98.53521459
Puebla,Aljojuca,19.10555025,-97.52038002
Puebla,Altepexi,18.3579395,-97.2921948
Puebla,Amixtlan,20.0560449,-97.8002858
Puebla,Amozoc,19.0637658,-98.04434926
Puebla,Aquixtla,19.77990475,-97.92379248
Puebla,Atempan,19.8018134,-97.44191994
Puebla,Atexcal,18.37559225,-97.68911825
Puebla,Atlixco,18.9013708,-98.45315151
Puebla,Atoyatempan,18.80427965,-97.90792127
Puebla,Atzala,18.54719235,-98.53974584
Puebla,Atzitzihuacan,18.8132669,-98.61274857
Puebla,Atzitzintla,18.94437705,-97.30767269
Puebla,Axutla,18.1847452,-98.39504966
Puebla,Ayotoxco de Guerrero,20.0720304,-97.40905729
Puebla,Calpan,19.10349,-98.4663286
Puebla,Caltepec,18.1452704,-97.44605386
Puebla,Camocuautla,20.0346629,-97.75279505
Puebla,Caxhuacan,20.0750864,-97.6098605
Puebla,Coatepec,20.0545692,-97.73004067
Puebla,Coatzingo,18.57381295,-98.14936704
Puebla,Cohetzala,18.2091792,-98.80299525
Puebla,Cohuecan,18.75805,-98.73963549
Puebla,Coronango,19.1367048,-98.29187733
Puebla,Coxcatlan,18.24972405,-97.13984767
Puebla,Coyomeapan,18.285725,-96.95689775
Puebla,Coyotepec,18.39581975,-97.8331098
Puebla,Cuapiaxtla de Madero,18.9282593,-97.83288706
Puebla,Cuautempan,19.91857685,-97.79365094
Puebla,Cuautinchan,18.96315445,-98.04467343
Puebla,Cuautlancingo,19.119366,-98.24916226
Puebla,Cuayuca de Andrade,18.43317515,-98.19319541
Puebla,Cuetzalan del Progreso,20.0272192,-97.49385343
Puebla,Cuyoaco,19.58466245,-97.57490104
Puebla,Chalchicomula de Sesma,18.97692725,-97.45148046
Puebla,Chapulco,18.64659155,-97.41046298
Puebla,Chiautla,18.28438265,-98.57887908
Puebla,Chiautzingo,19.19912165,-98.5164226
Puebla,Chiconcuautla,20.08635745,-97.95227091
Puebla,Chichiquila,19.20689005,-97.09067603
Puebla,Chietla,18.5096737,-98.62205663
Puebla,Chigmecatitlan,18.6477578,-98.06838589
Puebla,Chignahuapan,19.8213915,-98.11775705
Puebla,Chignautla,19.75708585,-97.41893221
Puebla,Chila,17.96725015,-97.87910093
Puebla,Chila de la Sal,18.1492509,-98.4988808
Puebla,Honey,20.2599732,-98.23846275
Puebla,Chilchotla,19.25586515,-97.21048989
Puebla,Chinantla,18.2284343,-98.29000953
Puebla,Domingo Arenas,19.1305214,-98.44000061
Puebla,Eloxochitlan,18.50266405,-96.91769281
Puebla,Epatlan,18.6152448,-98.37940123
Puebla,Esperanza,18.8572371,-97.34992906
Puebla,Francisco Z. Mena,20.70512285,-97.82679872
Puebla,General Felipe angeles,19.0283118,-97.66241494
Puebla,Guadalupe,18.0497563,-98.15494013
Puebla,Guadalupe Victoria,19.30735175,-97.40305489
Puebla,Hermenegildo Galeana,20.1190808,-97.7287098
Puebla,Huaquechula,18.7568779,-98.52520479
Puebla,Huatlatlauca,18.6791937,-98.07255637
Puebla,Huauchinango,20.1782494,-98.04907271
Puebla,Huehuetla,20.12812405,-97.61664259
Puebla,Huehuetlan el Chico,18.38517445,-98.72613075
Puebla,Huejotzingo,19.16427705,-98.43927526
Puebla,Hueyapan,19.92924125,-97.39348047
Puebla,Hueytamalco,20.03426245,-97.24362415
Puebla,Hueytlalpan,20.0509602,-97.67240939
Puebla,Huitzilan de Serdan,19.9441418,-97.71162134
Puebla,Huitziltepec,18.78436495,-97.87574397
Puebla,Atlequizayan,20.01595235,-97.62563483
Puebla,Ixcamilpa de Guerrero,18.0282181,-98.68470228
Puebla,Ixcaquixtla,18.477728,-97.82723497
Puebla,Ixtacamaxtitlan,19.5981275,-97.82581278
Puebla,Ixtepec,20.04011975,-97.64853943
Puebla,Izucar de Matamoros,18.50658165,-98.42307769
Puebla,Jalpan,20.4518488,-97.86356007
Puebla,Jolalpan,18.299326,-98.91517822
Puebla,Jonotla,20.04560095,-97.56461275
Puebla,Jopala,20.20247115,-97.80377221
Puebla,Juan C. Bonilla,19.12150465,-98.34742738
Puebla,Juan Galindo,20.2231453,-97.99102349
Puebla,Juan N. Mendez,18.54062665,-97.74875911
Puebla,Lafragua,19.28439535,-97.28128171
Puebla,Libres,19.4536825,-97.64843021
Puebla,La Magdalena Tlatlauquitepec,18.74255765,-98.09386955
Puebla,Mazapiltepec de Juarez,19.14524265,-97.6789448
Puebla,Mixtla,18.90445095,-97.89237779
Puebla,Molcaxac,18.6736512,-97.88005352
Puebla,Canada Morelos,21.511359,-103.370537
Puebla,Naupan,20.237879,-98.1168016
Puebla,Nauzontla,19.9620293,-97.58697082
Puebla,Nealtican,19.0580362,-98.44413843
Puebla,Nicolas Bravo,18.61333935,-97.31698365
Puebla,Nopalucan,19.1934825,-97.82557119
Puebla,Ocotepec,19.5507963,-97.67070334
Puebla,Ocoyucan,18.9300722,-98.32172713
Puebla,Olintla,20.11409305,-97.67030459
Puebla,Oriental,19.32777205,-97.56463054
Puebla,Pahuatlan,20.28763145,-98.1450863
Puebla,Palmar de Bravo,18.8375504,-97.51992699
Puebla,Pantepec,20.58103755,-97.85033472
Puebla,Petlalcingo,18.0628052,-97.90980383
Puebla,Piaxtla,18.08501045,-98.22021733
Puebla,Puebla,19.043671,-98.1987273
Puebla,Quecholac,18.95005775,-97.63874186
Puebla,Quimixtlan,19.24273825,-97.13107429
Puebla,Rafael Lara Grajales,19.2658861,-97.82809517
Puebla,Los Reyes de Juarez,18.9680836,-97.82373417
Puebla,San Andres Cholula,19.02204645,-98.28726602
Puebla,San Antonio Canada,21.511359,-103.370537
Puebla,San Diego la Mesa Tochimiltzingo,18.7619841,-98.34807457
Puebla,San Felipe Teotlalcingo,19.2332366,-98.52204471
Puebla,San Felipe Tepatlan,20.1193579,-97.78329176
Puebla,San Gabriel Chilac,18.31189165,-97.37211895
Puebla,San Gregorio Atzompa,19.0132036,-98.3422877
Puebla,San Jeronimo Tecuanipan,19.0388386,-98.41223315
Puebla,San Jeronimo Xayacatlan,18.2052917,-97.91945583
Puebla,San Jose Chiapa,19.24865535,-97.71989646
Puebla,San Jose Miahuatlan,18.22585505,-97.28080165
Puebla,San Juan Atenco,19.04733045,-97.55196956
Puebla,San Juan Atzompa,18.7450051,-98.04216924
Puebla,San Martin Texmelucan,19.2659835,-98.42487785
Puebla,San Martin Totoltepec,18.6577687,-98.35457766
Puebla,San Matias Tlalancaleca,19.350349,-98.49436159
Puebla,San Miguel Ixitlan,18.0068815,-97.77753834
Puebla,San Miguel Xoxtla,19.17280915,-98.30502874
Puebla,San Nicolas Buenos Aires,19.22141265,-97.4848958
Puebla,San Nicolas de los Ranchos,19.0872987,-98.55475765
Puebla,San Pablo Anicano,18.1413459,-98.13804376
Puebla,San Pedro Cholula,19.07236245,-98.32234713
Puebla,San Pedro Yeloixtlahuaca,18.05229255,-98.04576097
Puebla,San Salvador el Seco,19.14288415,-97.61094003
Puebla,San Salvador el Verde,19.2583335,-98.52397449
Puebla,San Salvador Huixcolotla,18.9228428,-97.77677872
Puebla,San Sebastian Tlacotepec,18.37681555,-96.82178354
Puebla,Santa Catarina Tlaltempan,18.61529845,-98.08397203
Puebla,Santa Ines Ahuatempan,18.40182775,-98.05188877
Puebla,Santa Isabel Cholula,18.96817435,-98.39019055
Puebla,Santiago Miahuatlan,18.5503968,-97.44772664
Puebla,Huehuetlan el Grande,18.75773265,-98.17242379
Puebla,Santo Tomas Hueyotlipan,18.88891475,-97.86319614
Puebla,Soltepec,19.12289945,-97.75363404
Puebla,Tecali de Herrera,18.8983165,-97.98541681
Puebla,Tecamachalco,18.8640574,-97.72823329
Puebla,Tecomatlan,18.05736205,-98.32695859
Puebla,Tehuacan,18.46580115,-97.3978347
Puebla,Tehuitzingo,18.3689009,-98.3103411
Puebla,Tenampulco,20.1967861,-97.38996567
Puebla,Teopantlan,18.73491585,-98.25971699
Puebla,Teotlalco,18.44938795,-98.83762812
Puebla,Tepanco de Lopez,18.55337215,-97.57385965
Puebla,Tepango de Rodriguez,20.0110738,-97.79786146
Puebla,Tepatlaxco de Hidalgo,19.1457051,-98.00769446
Puebla,Tepeaca,19.0179189,-97.88463321
Puebla,Tepemaxalco,18.74363425,-98.63084634
Puebla,Tepeojuma,18.7287628,-98.43866868
Puebla,Tepetzintla,19.9424241,-97.86519478
Puebla,Tepexco,18.6502475,-98.64458248
Puebla,Tepexi de Rodriguez,18.47423775,-97.94133498
Puebla,Tepeyahualco,19.51859875,-97.45838006
Puebla,Tepeyahualco de Cuauhtemoc,18.8097984,-97.8669056
Puebla,Tetela de Ocampo,19.8115494,-97.78712405
Puebla,Teteles de Avila Castillo,19.8517376,-97.44572084
Puebla,Teziutlan,19.87399265,-97.37156277
Puebla,Tianguismanalco,19.0000673,-98.49776401
Puebla,Tilapa,18.6194099,-98.54994765
Puebla,Tlacotepec de Benito Juarez,18.63437625,-97.63737289
Puebla,Tlacuilotepec,20.38059025,-97.97546451
Puebla,Tlachichuca,19.14861965,-97.33738563
Puebla,Tlahuapan,19.3511508,-98.58947052
Puebla,Tlaltenango,19.16254935,-98.33978071
Puebla,Tlanepantla,18.8572579,-97.88507108
Puebla,Tlaola,20.16343545,-97.91349065
Puebla,Tlapacoya,20.13690755,-97.82528791
Puebla,Tlapanala,18.695055,-98.53870497
Puebla,Tlatlauquitepec,19.8388769,-97.50573105
Puebla,Tlaxco,20.4025155,-98.04589455
Puebla,Tochimilco,18.926904,-98.61788393
Puebla,Tochtepec,18.8182814,-97.82267112
Puebla,Totoltepec de Guerrero,18.2833377,-97.85235472
Puebla,Tulcingo,17.976067,-98.37159024
Puebla,Tuzamapan de Galeana,20.102806,-97.52333092
Puebla,Tzicatlacoyan,18.8160536,-98.03421528
Puebla,Venustiano Carranza,20.50594845,-97.68314664
Puebla,Vicente Guerrero,18.5356298,-97.17300046
Puebla,Xayacatlan de Bravo,18.2759133,-97.95698821
Puebla,Xicotepec,20.3314624,-97.90560085
Puebla,Xicotlan,18.1125155,-98.54707891
Puebla,Xiutetelco,19.7462436,-97.36057563
Puebla,Xochiapulco,19.8531281,-97.64621282
Puebla,Xochiltepec,18.6532793,-98.32513485
Puebla,Xochitlan de Vicente Suarez,19.9342973,-97.64827894
Puebla,Xochitlan Todos Santos,18.69443145,-97.78217978
Puebla,Yaonahuac,19.91537425,-97.44728097
Puebla,Yehualtepec,18.76740255,-97.66750428
Puebla,Zacapala,18.5958362,-98.04618922
Puebla,Zacapoaxtla,19.84070455,-97.57929968
Puebla,Zacatlan,19.96059515,-98.00572126
Puebla,Zapotitlan,18.2619918,-97.50338994
Puebla,Zapotitlan de Mendez,20.0043581,-97.6911527
Puebla,Zaragoza,19.7462268,-97.5733026
Puebla,Zautla,19.713915,-97.67150991
Puebla,Zihuateutla,20.295979,-97.7836037
Puebla,Zinacatepec,18.3275925,-97.2119199
Puebla,Zongozotla,19.97066115,-97.74302465
Puebla,Zoquiapan,20.00735295,-97.59690492
Puebla,Zoquitlan,18.3853601,-96.93471168
Queretaro,Amealco de Bonfil,20.18744455,-100.0691551
Queretaro,Pinal de Amoles,21.16650525,-99.62332131
Queretaro,Arroyo Seco,21.4320532,-99.66683537
Queretaro,Cadereyta de Montes,20.7912161,-99.66604435
Queretaro,Colon,20.7496727,-100.0796629
Queretaro,Corregidora,20.47781285,-100.4412471
Queretaro,Ezequiel Montes,20.65290435,-99.90839027
Queretaro,Huimilpan,20.41881785,-100.3327788
