Unnamed: 0,state,county,lat,lon,lz
466,hidalgo,eloxochitlan,20.745196,-98.8114707,20
467,hidalgo,emiliano_zapata,19.6538276,-98.5473821,31
468,hidalgo,epazoyucan,20.018056,-98.134167,32
469,hidalgo,francisco_i._madero,20.2451132,-99.0904574,30
470,hidalgo,huasca_de_ocampo,20.2040455,-98.5754259,32
471,hidalgo,huautla,21.0316981,-98.2868578,20
472,hidalgo,huazalingo,21.815556,-98.507778,20
473,hidalgo,huehuetla,20.4606122,-98.0765253,32
474,hidalgo,huejutla_de_reyes,21.1367171,-98.4122162,20
475,hidalgo,huichapan,20.3786677,-99.6508401,30
476,hidalgo,ixmiquilpan,20.4831412,-99.2171174,30
477,hidalgo,jacala_de_ledezma,21.0086107,-99.1926741,20
478,hidalgo,jaltocan,21.1329932,-98.5377711,20
479,hidalgo,juarez_hidalgo,20.7857042,-98.8280064,20
480,hidalgo,lolotla,20.8401719,-98.7164592,20
481,hidalgo,metepec,20.2394747,-98.3178832,32
482,hidalgo,san_agustin_metzquititlan,20.5330716,-98.6376427,32
483,hidalgo,metztitlan,20.5955194,-98.7632619,20
484,hidalgo,mineral_del_chico,20.2150472,-98.7310435,32
485,hidalgo,mineral_del_monte,20.1436705,-98.673811,32
486,hidalgo,la_mision,21.0993834,-99.1248628,20
487,hidalgo,mixquiahuala_de_juarez,20.2304048,-99.2106551,30
488,hidalgo,molango_de_escamilla,20.7907851,-98.7288454,20
489,hidalgo,nicolas_flores,20.768048,-99.1504583,20
490,hidalgo,nopala_de_villagran,20.2494932,-99.646766,30
491,hidalgo,omitlan_de_juarez,20.1682638,-98.6506873,32
492,hidalgo,san_felipe_orizatlan,21.1690704,-98.6133188,20
493,hidalgo,pacula,21.0508182,-99.296242,20
494,hidalgo,pachuca_de_soto,20.1010608,-98.7591311,30
495,hidalgo,pisaflores,21.1943704,-99.0059861,20
496,hidalgo,progreso_de_obregon,20.2474076,-99.1871364,30
497,hidalgo,mineral_de_la_reforma,20.0708947,-98.6960424,32
498,hidalgo,san_agustin_tlaxiaca,20.1155111,-98.8831506,30
499,hidalgo,san_bartolo_tutotepec,20.4013824,-98.2007943,32
500,hidalgo,san_salvador,20.2858434,-99.0156554,30
501,hidalgo,santiago_de_anaya,20.3800556,-98.9631789,30
502,hidalgo,santiago_tulantepec_de_lugo_guerrero,20.0426659,-98.3576826,32
503,hidalgo,singuilucan,19.9680771,-98.5199254,32
504,hidalgo,tasquillo,20.5505434,-99.3120336,30
505,hidalgo,tecozautla,20.5326359,-99.6323321,30
506,hidalgo,tenango_de_doria,20.3367247,-98.2240321,32
507,hidalgo,tepeapulco,19.7834383,-98.5528746,32
508,hidalgo,tepehuacan_de_guerrero,21.0140292,-98.8404104,20
509,hidalgo,tepeji_del_rio_de_ocampo,19.9001205,-99.3416352,30
510,hidalgo,tepetitlan,20.1840284,-99.3811844,30
511,hidalgo,tetepango,20.0988308,-99.1511502,30
512,hidalgo,villa_de_tezontepec,19.8820941,-98.8218954,30
513,hidalgo,tezontepec_de_aldama,20.1846619,-99.2719775,30
514,hidalgo,tianguistengo,20.726284,-98.6311865,20
515,hidalgo,tizayuca,19.8405004,-98.9801651,30
516,hidalgo,tlahuelilpan,20.1301776,-99.228679,30
517,hidalgo,tlahuiltepa,20.9233609,-98.9500652,20
518,hidalgo,tlanalapa,19.8164842,-98.6023254,32
519,hidalgo,tlanchinol,20.9894734,-98.6573084,20
520,hidalgo,tlaxcoapan,20.0919675,-99.2222437,30
521,hidalgo,tolcayuca,19.960103,-98.9217747,30
522,hidalgo,tula_de_allende,20.0535516,-99.3395636,30
523,hidalgo,tulancingo_de_bravo,20.0904802,-98.3690922,32
524,hidalgo,xochiatipan,20.8342711,-98.2848954,32
525,hidalgo,xochicoatlan,20.7768398,-98.6834392,20
526,hidalgo,yahualica,20.9532716,-98.380519,20
527,hidalgo,zacualtipan_de_angeles,20.6485245,-98.6576724,20
528,hidalgo,zapotlan_de_juarez,19.9805799,-98.8666032,30
529,hidalgo,zempoala,19.913647,-98.6683097,32
530,hidalgo,zimapan,20.7386043,-99.3811844,30
531,jalisco,acatic,20.7782346,-102.9118966,23
532,jalisco,acatlan_de_juarez,20.4216103,-103.5928664,23
533,jalisco,ahualulco_de_mercado,20.6998901,-103.9753155,22
534,jalisco,amacueca,20.0111776,-103.6003447,23
535,jalisco,amatitan,20.8364544,-103.7318129,23
536,jalisco,ameca,20.5476288,-104.0466211,22
537,jalisco,san_juanito_de_escobedo,20.7981846,-104.0028817,22
538,jalisco,arandas,20.7055616,-102.3469498,23
539,jalisco,el_arenal,20.775698,-103.6951543,23
540,jalisco,atemajac_de_brizuela,20.1408274,-103.7285006,23
541,jalisco,atengo,20.2740371,-104.2368959,22
542,jalisco,atenguillo,20.4157007,-104.4949299,22
543,jalisco,atotonilco_el_alto,20.5502447,-102.5081224,23
544,jalisco,atoyac,20.0074267,-103.517665,23
545,jalisco,autlan_de_navarro,19.7707745,-104.3667578,23
546,jalisco,ayotlan,20.5299754,-102.3306392,23
547,jalisco,ayutla,20.1280233,-104.3439311,22
548,jalisco,la_barca,20.2906606,-102.5458219,23
549,jalisco,bolanos,21.8309391,-103.7798114,24
550,jalisco,cabo_corrientes,20.3183589,-105.3215833,22
551,jalisco,casimiro_castillo,19.6023292,-104.4404896,27
552,jalisco,cihuatlan,19.2376572,-104.5684406,27
553,jalisco,zapotlan_el_grande,19.703611,-103.464722,23
554,jalisco,cocula,20.3653885,-103.8227749,23
555,jalisco,colotlan,22.1126492,-103.2692337,24
556,jalisco,concepcion_de_buenos_aires,19.866667,-103.15,23
557,jalisco,cuautitlan_de_garcia_barragan,19.4508014,-104.3595438,27
558,jalisco,cuautla,20.2028479,-104.4051706,22
559,jalisco,cuquio,20.9275862,-103.0230461,23
560,jalisco,chapala,20.2473245,-103.0126523,23
561,jalisco,chimaltitan,21.9,-103.467,24
562,jalisco,chiquilistlan,20.0870072,-103.8621286,23
563,jalisco,degollado,20.4488974,-102.1318294,23
564,jalisco,ejutla,19.9053507,-104.1635193,23
565,jalisco,encarnacion_de_diaz,21.526318,-102.2402619,24
566,jalisco,etzatlan,20.7644691,-104.0809056,22
567,jalisco,el_grullo,19.8063335,-104.2192475,23
568,jalisco,guachinango,20.5772029,-104.3805139,22
569,jalisco,guadalajara,20.6596988,-103.3496092,23
570,jalisco,hostotipaquillo,21.216667,-103.85,22
571,jalisco,huejucar,22.3582304,-103.2119334,24
572,jalisco,huejuquilla_el_alto,22.627087,-103.8970889,24
573,jalisco,la_huerta,19.4835278,-104.6429985,27
574,jalisco,ixtlahuacan_de_los_membrillos,20.3475108,-103.1942224,23
575,jalisco,ixtlahuacan_del_rio,20.8639764,-103.2403779,23
576,jalisco,jalostotitlan,21.1678232,-102.4673749,24
577,jalisco,jamay,20.2960475,-102.7106394,23
578,jalisco,jesus_maria,20.6040529,-102.2236954,23
579,jalisco,jilotlan_de_los_dolores,19.3704642,-103.0197429,23
580,jalisco,jocotepec,20.2830067,-103.4251691,23
581,jalisco,juanacatlan,20.5084132,-103.1684561,23
582,jalisco,juchitlan,20.0829584,-104.1000829,23
583,jalisco,lagos_de_moreno,21.3634964,-101.9291015,24
584,jalisco,el_limon,19.75,-104.016667,23
585,jalisco,magdalena,20.9102762,-103.9695127,22
586,jalisco,santa_maria_del_oro,19.5876331,-102.9075804,23
587,jalisco,la_manzanilla_de_la_paz,20.0053707,-103.1551408,23
588,jalisco,mascota,20.5273116,-104.7908781,22
589,jalisco,mazamitla,19.9165757,-103.0212924,23
590,jalisco,mexticacan,21.2650194,-102.7772811,23
591,jalisco,mezquitic,22.65,-103.583,24
592,jalisco,mixtlan,20.4390819,-104.4084216,22
593,jalisco,ocotlan,20.3417485,-102.7652326,23
594,jalisco,ojuelos_de_jalisco,21.8657329,-101.5940151,24
595,jalisco,pihuamo,19.2537372,-103.3796015,27
596,jalisco,poncitlan,20.379337,-102.9261793,23
597,jalisco,puerto_vallarta,20.653407,-105.2253316,22
598,jalisco,villa_purificacion,19.718481,-104.6067465,22
599,jalisco,quitupan,19.9265618,-102.8727671,23
600,jalisco,el_salto,20.5178271,-103.1826862,23
601,jalisco,san_cristobal_de_la_barranca,21.0450562,-103.42874,23
602,jalisco,san_diego_de_alejandria,20.9923017,-101.9929284,24
603,jalisco,san_juan_de_los_lagos,21.2474689,-102.3316999,24
604,jalisco,san_julian,21.0052225,-102.1804261,24
605,jalisco,san_marcos,20.7921784,-104.1953087,22
606,jalisco,san_martin_de_bolanos,21.5,-103.8,22
607,jalisco,san_martin_hidalgo,20.4381973,-103.931801,23
608,jalisco,san_miguel_el_alto,21.0297575,-102.4040252,24
609,jalisco,gomez_farias,19.7802777,-103.4919444,23
610,jalisco,san_sebastian_del_oeste,20.7613306,-104.8528075,22
611,jalisco,santa_maria_de_los_angeles,22.1735967,-103.2242868,24
612,jalisco,sayula,19.8786995,-103.5986529,23
613,jalisco,tala,20.6586258,-103.7045718,23
614,jalisco,talpa_de_allende,20.3784149,-104.8191965,22
615,jalisco,tamazula_de_gordiano,19.675135,-103.2540219,23
616,jalisco,tapalpa,19.9476711,-103.7607783,23
617,jalisco,tecalitlan,19.4715159,-103.3070959,23
618,jalisco,tecolotlan,20.2006949,-104.0451326,23
619,jalisco,techaluta_de_montenegro,20.0756299,-103.5535961,23
620,jalisco,tenamaxtlan,20.2156529,-104.1614316,23
621,jalisco,teocaltiche,21.4357791,-102.5749255,24
622,jalisco,teocuitatlan_de_corona,20.016667,-103.183333,23
623,jalisco,tepatitlan_de_morelos,20.8098057,-102.7652326,23
624,jalisco,tequila,20.8819452,-103.8325001,22
625,jalisco,teuchitlan,20.685614,-103.8477335,23
626,jalisco,tizapan_el_alto,20.1589437,-103.044711,23
627,jalisco,tlajomulco_de_zuniga,20.4736865,-103.4479314,23
628,jalisco,tlaquepaque,20.6396728,-103.3118355,23
629,jalisco,toliman,19.6012299,-103.9149432,23
630,jalisco,tomatlan,19.9344504,-105.2516629,22
631,jalisco,tonala,20.6237413,-103.2413723,23
632,jalisco,tonaya,19.7842384,-103.9702121,23
633,jalisco,tonila,20.65,-102.8,23
634,jalisco,totatiche,21.9304404,-103.4410621,24
635,jalisco,tototlan,20.5445747,-102.7875285,23
636,jalisco,tuxcacuesco,19.6963118,-103.9851063,23
637,jalisco,tuxcueca,20.066667,-103.366667,23
638,jalisco,tuxpan,19.5572679,-103.3789461,23
639,jalisco,union_de_san_antonio,21.1262373,-102.0061503,24
640,jalisco,union_de_tula,19.9565586,-104.267933,23
641,jalisco,valle_de_guadalupe,21.0102485,-102.6163019,23
642,jalisco,valle_de_juarez,19.9317606,-102.943186,23
643,jalisco,san_gabriel,19.7475411,-103.7673794,23
644,jalisco,villa_corona,20.4166263,-103.6649547,23
645,jalisco,villa_guerrero,21.9823092,-103.59503,24
646,jalisco,villa_hidalgo,21.6769411,-102.5891792,24
647,jalisco,canadas_de_obregon,21.1482542,-102.6874501,23
648,jalisco,yahualica_de_gonzalez_gallo,21.1782822,-102.8831247,23
649,jalisco,zacoalco_de_torres,20.2250528,-103.5697229,23
650,jalisco,zapopan,20.6719563,-103.416501,23
651,jalisco,zapotiltic,19.6300235,-103.4193903,23
652,jalisco,zapotitlan_de_vadillo,19.5482084,-103.8123479,23
653,jalisco,zapotlan_del_rey,20.4660916,-102.9247745,23
654,jalisco,zapotlanejo,20.6201831,-103.0673833,23
655,jalisco,san_ignacio_cerro_gordo,20.7418112,-102.5384077,23
656,mexico,acambay,19.9542798,-99.844508,30
657,mexico,acolman,19.6420614,-98.9107373,31
658,mexico,aculco,20.0985989,-99.8275861,30
659,mexico,almoloya_de_alquisiras,18.8657376,-99.8940022,31
660,mexico,almoloya_de_juarez,19.3690064,-99.7605116,31
661,mexico,almoloya_del_rio,19.1591667,-99.4867182,31
662,mexico,amanalco,19.2540675,-100.0195984,31
663,mexico,amatepec,18.6862345,-100.1878356,28
664,mexico,amecameca,19.1252361,-98.7671131,31
665,mexico,apaxco,19.9727119,-99.1734048,30
666,mexico,atenco,19.4326077,-99.133208,31
667,mexico,atizapan,19.5562275,-99.2674713,31
668,mexico,atizapan_de_zaragoza,19.5562275,-99.2674713,31
669,mexico,atlacomulco,19.8001345,-99.8739008,30
670,mexico,atlautla,19.0268265,-98.7796668,31
671,mexico,axapusco,19.7240495,-98.7582493,31
672,mexico,ayapango,19.1271555,-98.8036933,31
673,mexico,calimaya,19.1617587,-99.6178249,31
674,mexico,capulhuac,19.1932184,-99.4676086,31
675,mexico,coacalco_de_berriozabal,19.6385618,-99.0978796,31
676,mexico,coatepec_harinas,18.9238627,-99.7679479,31
677,mexico,cocotitlan,19.2314995,-98.8666032,31
678,mexico,coyotepec,19.7765924,-99.2092896,30
679,mexico,cuautitlan,19.6721809,-99.1809685,31
680,mexico,chalco,19.26244,-98.8969427,31
681,mexico,chapa_de_mota,19.8140165,-99.5261662,30
682,mexico,chapultepec,19.4194815,-99.1894558,31
683,mexico,chiautla,19.5490592,-98.8831506,31
684,mexico,chicoloapan,19.4143591,-98.9062442,31
685,mexico,chiconcuac,19.5600376,-98.8997015,31
686,mexico,chimalhuacan,19.4304011,-98.9576571,31
687,mexico,donato_guerra,19.3087864,-100.1440383,31
688,mexico,ecatepec_de_morelos,19.5717215,-99.0385948,31
689,mexico,ecatzingo,18.9571174,-98.7523964,31
690,mexico,huehuetoca,19.8277305,-99.2037508,30
691,mexico,hueypoxtla,19.9109342,-99.0759074,30
692,mexico,huixquilucan,19.3621648,-99.3464989,31
693,mexico,isidro_fabela,19.5575846,-99.4162196,31
694,mexico,ixtapaluca,19.3090538,-98.9079782,31
695,mexico,ixtapan_de_la_sal,18.8376097,-99.675904,31
696,mexico,ixtapan_del_oro,19.262472,-100.2663235,28
697,mexico,ixtlahuaca,19.5684747,-99.7668911,30
698,mexico,xalatlaco,19.1743807,-99.4200495,31
699,mexico,jaltenco,19.750852,-99.0930528,30
700,mexico,jilotepec,19.9516359,-99.536755,30
701,mexico,jilotzingo,19.5391919,-99.3969715,31
702,mexico,jiquipilco,19.5573493,-99.6067531,31
703,mexico,jocotitlan,19.7075577,-99.7883967,30
704,mexico,joquicingo,19.0491068,-99.5342617,31
705,mexico,juchitepec,19.1001527,-98.8793851,31
706,mexico,lerma,19.2913424,-99.5244687,31
707,mexico,malinalco,18.9483917,-99.4935798,31
708,mexico,melchor_ocampo,19.710125,-99.1400807,30
709,mexico,metepec,19.2528864,-99.598551,31
710,mexico,mexicaltzingo,19.2127957,-99.586822,31
711,mexico,morelos,18.6813049,-99.1013498,31
712,mexico,naucalpan_de_juarez,19.4630841,-99.245302,31
713,mexico,nezahualcoyotl,19.3994934,-98.9896643,31
714,mexico,nextlalpan,19.73204,-99.067544,30
715,mexico,nicolas_romero,19.6246524,-99.3118282,30
716,mexico,nopaltepec,19.7758412,-98.7122784,31
717,mexico,ocoyoacac,19.2724803,-99.4615527,31
718,mexico,ocuilan,18.9781794,-99.4171298,31
719,mexico,el_oro,19.8007531,-100.1339164,30
720,mexico,otumba,19.6990424,-98.7571794,31
721,mexico,otzoloapan,19.1169249,-100.295364,28
722,mexico,otzolotepec,19.4117213,-99.5592077,31
723,mexico,ozumba,19.0387483,-98.7941365,31
724,mexico,papalotla,19.5563141,-98.8555736,31
725,mexico,la_paz,24.1426408,-110.3127531,51
726,mexico,polotitlan,20.2228126,-99.8155907,30
727,mexico,rayon,21.8435446,-99.6438793,20
728,mexico,san_antonio_la_isla,19.1635464,-99.5686154,31
729,mexico,san_felipe_del_progreso,19.7129957,-99.9515474,30
730,mexico,san_martin_de_las_piramides,19.7019622,-98.8327661,31
731,mexico,san_mateo_atenco,19.277071,-99.5395357,31
732,mexico,san_simon_de_guerrero,19.0215799,-100.0071569,31
733,mexico,santo_tomas,30.7610829,-113.0905501,1
734,mexico,soyaniquilpan_de_juarez,20.0182414,-99.5300954,30
735,mexico,sultepec,18.8575992,-99.9666665,31
736,mexico,tecamac,19.7122732,-98.9683073,31
737,mexico,tejupilco,18.9062177,-100.1507188,28
738,mexico,temamatla,19.2017642,-98.8721186,31
739,mexico,temascalapa,19.8313905,-98.8997015,30
740,mexico,temascalcingo,19.9198874,-100.0052044,30
741,mexico,temascaltepec,19.0436608,-100.0419728,31
742,mexico,temoaya,19.4652978,-99.5952977,31
743,mexico,tenancingo,18.9613407,-99.5910738,31
744,mexico,tenango_del_aire,19.1576292,-98.8599372,31
745,mexico,tenango_del_valle,19.1066174,-99.5892175,31
746,mexico,teoloyucan,19.7555938,-99.1732936,30
747,mexico,teotihuacan,19.685267,-98.8721186,31
748,mexico,tepetlaoxtoc,19.5759021,-98.8169822,31
749,mexico,tepetlixpa,19.0273812,-98.8224941,31
750,mexico,tepotzotlan,19.7185096,-99.2065202,30
751,mexico,tequixquiac,19.9106326,-99.1400807,30
752,mexico,texcaltitlan,18.9297949,-99.9369839,31
753,mexico,texcalyacac,19.127006,-99.494735,31
754,mexico,texcoco,19.5060382,-98.8831503,31
755,mexico,tezoyuca,19.5914962,-98.9141004,31
756,mexico,tianguistenco,19.1804002,-99.467615,31
757,mexico,timilpan,19.8756127,-99.7351014,30
758,mexico,tlalmanalco,19.205225,-98.8004489,31
759,mexico,tlalnepantla_de_baz,19.5345279,-99.1907364,31
760,mexico,tlatlaya,18.6158486,-100.2082716,28
761,mexico,toluca,19.2826098,-99.6556653,31
762,mexico,tonatico,18.8085105,-99.6703336,31
763,mexico,tultepec,19.687105,-99.1290128,30
764,mexico,tultitlan,19.6382457,-99.1622211,31
765,mexico,valle_de_bravo,19.1950964,-100.1326725,28
766,mexico,villa_de_allende,19.3735634,-100.1471986,31
767,mexico,villa_del_carbon,19.7287602,-99.4617111,30
768,mexico,villa_guerrero,21.9823092,-103.59503,24
769,mexico,villa_victoria,19.4376729,-99.9954161,31
770,mexico,xonacatlan,19.4042181,-99.5302705,31
771,mexico,zacazonapan,19.0737179,-100.253254,28
772,mexico,zacualpan,18.7188952,-99.7759907,31
773,mexico,zinacantepec,19.2905937,-99.7288412,31
774,mexico,zumpahuacan,18.8345654,-99.5814814,31
775,mexico,zumpango,19.8039297,-99.0930528,30
776,mexico,cuautitlan_izcalli,19.6528089,-99.2231387,30
777,mexico,valle_de_chalco_solidaridad,19.2918652,-98.9388299,31
778,mexico,luvianos,18.9200983,-100.2978762,28
779,mexico,san_jose_del_rincon,19.6612661,-100.1570626,30
780,mexico,tonanitla,19.6886094,-99.0530056,31
781,michoacan_de_ocampo,acuitzio,19.4950179,-101.3357469,26
782,michoacan_de_ocampo,aguililla,18.7371188,-102.7853522,27
783,michoacan_de_ocampo,alvaro_obregon,19.8232369,-101.0394356,26
784,michoacan_de_ocampo,angamacutiro,20.1493741,-101.7137567,26
785,michoacan_de_ocampo,angangueo,19.6196444,-100.2835336,30
786,michoacan_de_ocampo,apatzingan,19.0837305,-102.353674,23
787,michoacan_de_ocampo,aporo,19.6700942,-100.4099889,30
788,michoacan_de_ocampo,aquila,18.5979179,-103.5037898,27
789,michoacan_de_ocampo,ario,19.2065232,-101.7039828,28
790,michoacan_de_ocampo,arteaga,18.356253,-102.2919936,27
791,michoacan_de_ocampo,brisenas,20.2679647,-102.5615872,23
792,michoacan_de_ocampo,buenavista,19.2098642,-102.586917,23
793,michoacan_de_ocampo,caracuaro,19.0202743,-101.1230226,28
794,michoacan_de_ocampo,coahuayana,18.7372222,-103.6688888,27
795,michoacan_de_ocampo,coalcoman_de_vazquez_pallares,18.77496,-103.159617,27
796,michoacan_de_ocampo,coeneo,19.8204602,-101.5843337,26
797,michoacan_de_ocampo,contepec,19.9521591,-100.1619222,30
798,michoacan_de_ocampo,copandaro,19.8917572,-101.2139754,26
799,michoacan_de_ocampo,cotija,19.8096887,-102.7002512,23
800,michoacan_de_ocampo,cuitzeo,19.9694366,-101.1419185,26
801,michoacan_de_ocampo,charapan,19.6491177,-102.2504469,23
802,michoacan_de_ocampo,charo,19.7467384,-101.0442269,26
803,michoacan_de_ocampo,chavinda,20.0041995,-102.4581209,23
804,michoacan_de_ocampo,cheran,19.6833376,-101.9533455,26
805,michoacan_de_ocampo,chilchota,19.8463172,-102.120398,23
806,michoacan_de_ocampo,chinicuila,18.7578994,-103.3687863,27
807,michoacan_de_ocampo,chucandiro,19.8984039,-101.3336566,26
808,michoacan_de_ocampo,churintzio,20.1489564,-102.0667772,23
809,michoacan_de_ocampo,churumuco,18.6637253,-101.6483608,28
810,michoacan_de_ocampo,ecuandureo,20.1628192,-102.1919928,23
811,michoacan_de_ocampo,epitacio_huerta,20.1348076,-100.2934518,30
812,michoacan_de_ocampo,erongaricuaro,19.5880504,-101.7209351,26
813,michoacan_de_ocampo,gabriel_zamora,19.1566045,-102.0536452,28
814,michoacan_de_ocampo,hidalgo,19.6915425,-100.546488,30
815,michoacan_de_ocampo,la_huacana,18.9600109,-101.8065089,28
816,michoacan_de_ocampo,huandacareo,19.9870208,-101.2807224,26
817,michoacan_de_ocampo,huaniqueo,19.8982588,-101.5071647,26
818,michoacan_de_ocampo,huetamo,18.6315316,-100.8993615,28
819,michoacan_de_ocampo,huiramba,19.5457095,-101.437759,26
820,michoacan_de_ocampo,indaparapeo,19.792134,-100.9722226,26
821,michoacan_de_ocampo,irimbo,19.697073,-100.479452,30
822,michoacan_de_ocampo,ixtlan,20.1679612,-102.3937069,23
823,michoacan_de_ocampo,jacona,19.9499245,-102.3148931,23
824,michoacan_de_ocampo,jimenez,19.9222089,-101.7476006,26
825,michoacan_de_ocampo,jiquilpan,19.994231,-102.7192577,23
826,michoacan_de_ocampo,juarez,19.3144894,-100.4339225,28
827,michoacan_de_ocampo,jungapeo,19.4567599,-100.4944884,30
828,michoacan_de_ocampo,lagunillas,19.5649037,-101.4140434,26
829,michoacan_de_ocampo,madero,19.3913754,-101.2835572,26
830,michoacan_de_ocampo,maravatio,19.894471,-100.4449439,30
831,michoacan_de_ocampo,marcos_castellanos,19.9891511,-103.0213677,23
832,michoacan_de_ocampo,lazaro_cardenas,17.9567646,-102.1943485,27
833,michoacan_de_ocampo,morelia,19.7059504,-101.1949825,26
834,michoacan_de_ocampo,morelos,20.0026801,-101.4128091,26
835,michoacan_de_ocampo,mugica,19.0235692,-102.0935155,28
836,michoacan_de_ocampo,nahuatzen,19.6563799,-101.9192065,26
837,michoacan_de_ocampo,nocupetaro,19.0429304,-101.1615263,28
838,michoacan_de_ocampo,nuevo_parangaricutiro,19.4164672,-102.1312209,23
839,michoacan_de_ocampo,nuevo_urecho,19.1647103,-101.8678196,28
840,michoacan_de_ocampo,numaran,20.256077,-101.9547783,26
841,michoacan_de_ocampo,ocampo,19.5832047,-100.3396012,30
842,michoacan_de_ocampo,pajacuaran,20.1196903,-102.5613571,23
843,michoacan_de_ocampo,panindicuaro,19.9830872,-101.7607298,26
844,michoacan_de_ocampo,paracuaro,19.965,-100.923056,26
845,michoacan_de_ocampo,paracho,19.6464537,-102.0461233,23
846,michoacan_de_ocampo,patzcuaro,19.5134498,-101.6091554,26
847,michoacan_de_ocampo,penjamillo,20.1036694,-101.9333362,26
848,michoacan_de_ocampo,periban,19.5215342,-102.4179988,23
849,michoacan_de_ocampo,la_piedad,20.3307372,-102.0443851,26
850,michoacan_de_ocampo,purepero,19.9068328,-102.0061503,26
851,michoacan_de_ocampo,puruandiro,20.0880149,-101.5156981,26
852,michoacan_de_ocampo,querendaro,19.8103368,-100.891741,26
853,michoacan_de_ocampo,quiroga,19.6648009,-101.5232766,26
854,michoacan_de_ocampo,cojumatlan_de_regules,20.1158954,-102.8543598,23
855,michoacan_de_ocampo,los_reyes,19.5881049,-102.469587,23
856,michoacan_de_ocampo,sahuayo,20.0587903,-102.7162354,23
857,michoacan_de_ocampo,san_lucas,18.5889428,-100.7859028,28
858,michoacan_de_ocampo,santa_ana_maya,20.0062768,-101.0231001,26
859,michoacan_de_ocampo,salvador_escalante,19.4064279,-101.6396979,28
860,michoacan_de_ocampo,senguio,19.7343789,-100.3519104,30
861,michoacan_de_ocampo,susupuato,19.2156243,-100.4048287,28
862,michoacan_de_ocampo,tacambaro,19.2343775,-101.4576663,28
863,michoacan_de_ocampo,tancitaro,19.3368654,-102.3624818,23
864,michoacan_de_ocampo,tangamandapio,19.9539237,-102.4329511,23
865,michoacan_de_ocampo,tangancicuaro,19.8872477,-102.2061624,23
866,michoacan_de_ocampo,tanhuato,20.2824231,-102.3320708,23
867,michoacan_de_ocampo,taretan,19.3345059,-101.9182383,28
868,michoacan_de_ocampo,tarimbaro,19.7911756,-101.1758932,26
869,michoacan_de_ocampo,tepalcatepec,19.1907433,-102.8457316,23
870,michoacan_de_ocampo,tingambato,19.5013282,-101.8521082,26
871,michoacan_de_ocampo,tinguindin,19.7389324,-102.4867883,23
872,michoacan_de_ocampo,tiquicheo_de_nicolas_romero,18.9004727,-100.7372754,28
873,michoacan_de_ocampo,tlalpujahua,19.8055547,-100.1734224,30
874,michoacan_de_ocampo,tlazazalca,19.9702137,-102.0562139,26
875,michoacan_de_ocampo,tocumbo,19.703006,-102.5211514,23
876,michoacan_de_ocampo,tumbiscatio,18.5244541,-102.3760623,27
877,michoacan_de_ocampo,turicato,19.0529909,-101.4186301,28
878,michoacan_de_ocampo,tuxpan,19.5683863,-100.4638228,30
879,michoacan_de_ocampo,tuzantla,19.2106727,-100.5729619,28
880,michoacan_de_ocampo,tzintzuntzan,19.6287856,-101.57769,26
881,michoacan_de_ocampo,tzitzio,19.586009,-100.9251678,26
882,michoacan_de_ocampo,uruapan,19.4064492,-102.0430476,23
883,michoacan_de_ocampo,venustiano_carranza,20.1156172,-102.6532013,23
884,michoacan_de_ocampo,villamar,20.0210404,-102.5951629,23
885,michoacan_de_ocampo,vista_hermosa,20.2727958,-102.4736623,23
886,michoacan_de_ocampo,yurecuaro,20.329802,-102.2834075,23
887,michoacan_de_ocampo,zacapu,19.8125119,-101.7956703,26
888,michoacan_de_ocampo,zamora,19.9901766,-102.2834075,23
889,michoacan_de_ocampo,zinaparo,20.1704027,-102.0007299,26
890,michoacan_de_ocampo,zinapecuaro,19.8599332,-100.826261,26
891,michoacan_de_ocampo,ziracuaretiro,19.4138174,-101.9121235,28
892,michoacan_de_ocampo,zitacuaro,19.4323039,-100.3554035,30
893,michoacan_de_ocampo,jose_sixto_verduzco,20.3031069,-101.5975921,26
894,morelos,amacuzac,18.6004449,-99.3700834,31
895,morelos,atlatlahucan,18.9353236,-98.8997015,31
896,morelos,axochiapan,18.5036585,-98.7536237,31
897,morelos,ayala,18.7606059,-98.9825083,31
898,morelos,coatlan_del_rio,18.7438102,-99.4352529,31
899,morelos,cuautla,18.8126047,-98.9548261,31
900,morelos,cuernavaca,18.9242095,-99.2215659,31
901,morelos,emiliano_zapata,18.8478608,-99.1843676,31
902,morelos,huitzilac,19.0282112,-99.2679119,31
903,morelos,jantetelco,18.7159227,-98.7770328,31
904,morelos,jiutepec,18.8954874,-99.1732936,31
905,morelos,jojutla,18.6144195,-99.1781178,31
906,morelos,jonacatepec,18.6868603,-98.8004489,31
907,morelos,mazatepec,18.7255539,-99.3627991,31
908,morelos,miacatlan,18.7717876,-99.3534348,31
909,morelos,ocuituco,18.8776584,-98.7739324,31
910,morelos,puente_de_ixtla,18.6146871,-99.3201479,31
911,morelos,temixco,18.8456651,-99.228679,31
912,morelos,tepalcingo,18.5958003,-98.8460125,31
913,morelos,tepoztlan,18.9848015,-99.0930528,31
914,morelos,tetecala,18.727412,-99.3978939,31
915,morelos,tetela_del_volcan,18.8937717,-98.7205877,31
916,morelos,tlalnepantla,19.0094874,-98.9982534,31
917,morelos,tlaltizapan,18.6891866,-99.1207129,31
918,morelos,tlaquiltenango,18.6333701,-99.1612083,31
919,morelos,tlayacapan,18.960767,-98.9825083,31
